"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,128808580,113672989,3,5,16,"M",2,,16,17
2019,128808578,113672989,1,5,14,"M",2,,14,15
2019,128808582,113672989,5,5,14,"M",2,,14,15
2019,128808671,113673067,1,4,,"U",0,,,
2019,128808677,113673073,1,4,,"U",0,,,
2019,128808679,113673075,1,4,,"U",0,3,,
2019,128808681,113673077,1,4,,"U",0,,,
2019,128808689,113673085,1,4,,"U",0,3,,
2019,128808693,113673089,1,5,39,"M",2,2,30,49
2019,128808695,113673091,1,4,,"U",0,,,
2019,128808753,113673134,1,5,25,"M",2,2,25,0
2019,128808754,113673135,1,4,,"U",0,3,,
2019,128808762,113673143,1,4,,"U",0,,,
2019,128808764,113673145,1,5,59,"F",1,,59,0
2019,128808791,113673168,1,4,,"U",0,,,
2019,128808792,113673169,1,4,,"M",2,3,,
2019,128808940,113673284,1,4,,"U",0,3,,
2019,128808943,113673286,1,4,,"U",0,,,
2019,128809089,113673410,1,4,,"U",0,,,
2019,128809093,113673414,1,5,19,"F",0,1,19,0
2019,128809111,113673430,1,5,39,"M",2,,30,49
2019,128809113,113673432,1,4,,"U",0,,,
2019,128809115,113673434,1,4,,"U",0,,,
2019,128809118,113673437,0,,,"",,,,
2019,128809120,113673438,2,5,19,"M",2,2,18,21
2019,128809119,113673438,1,5,40,"M",2,2,40,0
2019,128809121,113673439,1,4,,"M",2,,,
2019,128809122,113673440,1,5,32,"F",0,,32,0
2019,128809123,113673440,2,4,,"F",0,,,
2019,128809124,113673441,1,5,61,"M",1,2,61,0
2019,128809179,113673474,1,5,41,"M",2,,41,0
2019,128809180,113673475,1,5,48,"M",1,,48,0
2019,128809205,113673492,3,5,16,"F",2,3,16,17
2019,128809204,113673492,2,5,16,"M",2,,16,17
2019,128809203,113673492,1,5,57,"F",2,3,50,64
2019,128809207,113673494,1,5,60,"M",1,,60,0
2019,128809208,113673494,2,5,48,"M",1,,48,0
2019,128809213,113673497,1,4,,"U",0,,,
2019,128809225,113673505,2,4,,"U",0,,,
2019,128809224,113673505,1,4,,"M",1,,,
2019,128809247,113673522,1,5,16,"M",2,2,16,17
2019,128809248,113673522,2,5,16,"M",2,,16,17
2019,128809251,113673525,1,4,,"U",0,3,,
2019,128809292,113673560,1,4,,"U",0,,,
2019,128809307,113673570,1,5,24,"M",2,,24,0
2019,128809314,113673575,1,5,20,"M",1,,20,0
2019,129160864,113977558,1,5,23,"M",1,2,23,0
2019,129255067,114050332,1,5,25,"M",2,,25,0
2019,129255313,114061170,1,5,34,"M",2,2,34,0
2019,129255314,114061171,1,4,,"M",4,,,
2019,129255315,114061171,2,4,,"M",4,,,
2019,129276899,114076620,1,5,39,"M",1,3,30,49
2019,131528101,115852214,1,5,40,"F",1,,40,0
2019,131528102,115852214,2,5,40,"M",1,2,40,0
2019,131528103,115852215,1,5,25,"M",1,,25,0
2019,131528104,115852215,2,5,35,"M",1,,35,0
2019,133897038,117871136,1,4,,"U",0,,,
2019,131528229,115852303,1,4,,"U",0,,,
2019,131528259,115852325,1,4,,"U",0,,,
2019,131528260,115852326,1,4,,"U",0,,,
2019,131528261,115852327,1,4,,"U",0,,,
2019,131528262,115852328,1,4,,"U",0,,,
2019,131952403,116223287,1,4,,"M",0,3,,
2019,131528345,115852393,1,4,,"M",2,,,
2019,131528364,115852405,1,5,39,"F",1,,39,0
2019,131528374,115852413,1,4,,"M",1,,,
2019,131528375,115852414,1,5,27,"F",1,2,27,0
2019,131528376,115852414,2,5,19,"M",1,2,19,0
2019,131528378,115852416,0,,,"",,,,
2019,131528379,115852417,0,,,"",,,,
2019,131528380,115852418,1,5,29,"F",1,2,29,0
2019,131528381,115852419,1,5,19,"F",1,2,19,0
2019,131528382,115852420,1,5,28,"F",1,,28,0
2019,131528383,115852420,2,5,29,"M",1,2,29,0
2019,131648581,115944531,0,,,"",,,,
2019,128970504,113807855,1,4,,"U",0,,,
2019,128970505,113807856,1,4,,"U",0,,,
2019,128970675,113808012,1,4,,"U",0,,,
2019,128970678,113808015,1,4,,"U",0,3,,
2019,128971071,113808354,1,4,,"U",0,,,
2019,128971072,113808355,1,4,,"U",0,,,
2019,128971073,113808356,1,4,,"U",0,,,
2019,128971074,113808357,1,4,,"U",0,,,
2019,128971081,113808364,1,5,19,"F",3,,18,21
2019,128971083,113808366,1,4,,"M",2,,,
2019,129092629,113916946,1,5,28,"F",1,2,28,0
2019,129092630,113916947,0,,,"",,,,
2019,129092631,113916948,0,,,"",,,,
2019,129184848,113995385,1,5,25,"F",2,2,25,0
2019,136686187,120232169,1,5,29,"F",1,,29,0
2019,131721991,116004095,1,5,26,"M",0,3,26,0
2019,131721992,116004096,1,5,74,"U",0,3,74,0
2019,131721993,116004097,1,5,36,"F",0,,36,0
2019,131722006,116004106,1,4,,"U",0,,,
2019,128983236,113822380,1,4,,"U",0,,,
2019,128983237,113822381,1,4,,"U",0,,,
2019,128983245,113822389,0,,,"",,,,
2019,128983247,113822391,0,,,"",,,,
2019,128983490,113822605,0,,,"",,,,
2019,128983491,113822606,0,,,"",,,,
2019,131725186,116004470,1,5,30,"M",0,3,30,0
2019,128983495,113822610,0,,,"",,,,
2019,128983498,113822613,0,,,"",,,,
2019,128983504,113822619,0,,,"",,,,
2019,128983505,113822620,1,5,58,"M",1,3,58,0
2019,128983506,113822621,0,,,"",,,,
2019,128983510,113822625,0,,,"",,,,
2019,128983513,113822628,0,,,"",,,,
2019,128983514,113822629,0,,,"",,,,
2019,128983515,113822630,0,,,"",,,,
2019,128983516,113822631,0,,,"",,,,
2019,128983578,113822686,1,5,24,"M",2,2,24,0
2019,128983600,113822706,1,4,,"U",0,3,,
2019,128983601,113822707,1,4,,"U",0,3,,
2019,128983602,113822708,1,4,,"U",0,3,,
2019,128983636,113822740,1,5,25,"M",1,2,25,0
2019,128983638,113822742,1,5,53,"M",0,3,53,0
2019,128983640,113822744,1,5,28,"M",2,3,28,0
2019,128983641,113822745,0,,,"",,,,
2019,128983642,113822746,0,,,"",,,,
2019,128983645,113822749,1,5,40,"M",1,2,40,0
2019,128983648,113822751,0,,,"",,,,
2019,128983649,113822752,1,5,29,"M",0,3,29,0
2019,128983653,113822754,1,5,14,"F",1,,14,0
2019,128983656,113822757,1,5,54,"M",1,2,54,0
2019,128983657,113822758,1,5,23,"F",0,3,23,0
2019,128983658,113822759,1,5,40,"M",3,2,40,0
2019,128983659,113822759,2,5,28,"F",3,2,28,0
2019,128983660,113822760,0,,,"",,,,
2019,128983711,113822804,1,4,,"U",0,,,
2019,128983713,113822806,1,4,,"U",0,,,
2019,128983715,113822808,1,4,,"U",0,,,
2019,128983719,113822812,0,,,"",,,,
2019,128983722,113822814,1,4,,"U",0,,,
2019,128983733,113822824,1,4,,"M",1,,,
2019,128983741,113822830,1,4,,"U",0,,,
2019,128983743,113822832,1,4,,"U",0,,,
2019,128983748,113822837,1,4,,"F",0,,,
2019,128983750,113822839,1,4,,"U",0,,,
2019,128983751,113822840,1,4,,"U",0,,,
2019,128983752,113822841,1,4,,"U",0,,,
2019,128983756,113822845,1,4,,"U",0,,,
2019,128983761,113822846,5,5,19,"F",2,,18,21
2019,128983758,113822846,2,5,16,"F",2,,16,17
2019,128983757,113822846,1,5,19,"F",2,,18,21
2019,128983760,113822846,4,5,16,"F",2,,16,17
2019,128983759,113822846,3,5,16,"F",2,,16,17
2019,128983763,113822847,2,5,31,"M",2,2,31,0
2019,128983762,113822847,1,5,25,"F",1,3,25,0
2019,128983768,113822851,1,4,,"F",2,,,
2019,128983778,113822860,1,5,34,"F",1,,34,0
2019,128983791,113822870,1,4,,"U",0,3,,
2019,128983792,113822871,1,5,37,"F",2,2,37,0
2019,128983793,113822872,1,5,19,"M",2,,18,21
2019,128983794,113822873,1,4,,"U",0,3,,
2019,128996138,113824929,2,4,,"F",2,,,
2019,128983797,113822875,1,5,34,"M",0,,34,0
2019,128983813,113822888,1,5,60,"F",1,2,60,0
2019,128983818,113822893,1,5,24,"M",1,,24,0
2019,128983822,113822896,2,4,,"U",0,,,
2019,128983821,113822896,1,4,,"U",0,,,
2019,128983831,113822902,0,,,"",,,,
2019,128983916,113822972,1,5,39,"M",1,,30,49
2019,128983922,113822978,1,5,39,"M",0,,30,49
2019,128983927,113822983,1,5,28,"M",0,3,28,0
2019,128983934,113822990,1,4,,"U",0,,,
2019,128983935,113822991,1,4,,"U",0,,,
2019,128983936,113822992,1,4,,"U",0,,,
2019,128983937,113822993,1,5,48,"M",1,,48,0
2019,128983942,113822998,1,5,19,"M",2,,19,0
2019,128983943,113822999,1,5,45,"M",2,,45,0
2019,128983950,113823005,1,4,,"U",0,,,
2019,128983952,113823007,1,5,30,"M",0,,30,0
2019,128983953,113823008,1,4,,"U",0,,,
2019,128983982,113823037,1,5,29,"M",0,,29,0
2019,128983983,113823038,1,5,25,"M",2,,22,29
2019,128983987,113823042,1,4,,"U",0,,,
2019,128983993,113823047,1,4,,"U",0,3,,
2019,128983994,113823048,1,4,,"U",0,3,,
2019,128983996,113823050,1,5,20,"M",2,,20,0
2019,128983997,113823051,1,4,,"M",0,,,
2019,128983998,113823052,1,5,55,"M",1,,55,0
2019,128984001,113823055,1,4,,"M",1,,,
2019,128984003,113823057,1,4,,"U",0,,,
2019,128984015,113823066,1,4,,"M",0,,,
2019,128984065,113823101,1,4,,"U",0,,,
2019,128984066,113823102,1,4,,"U",0,,,
2019,128995893,113824726,1,5,23,"F",0,2,23,0
2019,128995906,113824738,1,4,,"U",0,,,
2019,128995908,113824740,1,4,,"U",0,,,
2019,128995913,113824745,1,4,,"U",0,,,
2019,128995916,113824748,1,4,,"U",0,,,
2019,128995918,113824750,1,5,22,"F",2,,22,0
2019,128995924,113824756,1,4,,"M",2,,,
2019,128995928,113824760,1,4,,"U",0,,,
2019,128995929,113824761,1,4,,"F",0,,,
2019,128995948,113824779,1,5,17,"F",2,,17,0
2019,128995952,113824782,1,4,,"M",2,,,
2019,128995953,113824783,1,5,14,"F",2,,14,15
2019,128995957,113824785,1,5,22,"M",2,,22,0
2019,128995958,113824786,1,4,,"U",0,,,
2019,128995960,113824788,1,4,,"U",0,,,
2019,128995963,113824791,1,4,,"M",2,,,
2019,128995966,113824794,1,5,21,"M",2,2,21,0
2019,128995973,113824797,2,5,48,"M",0,,48,0
2019,128995975,113824797,4,4,,"M",0,,,
2019,128995972,113824797,1,5,31,"M",0,,31,0
2019,132380538,116460058,1,5,39,"M",1,2,39,0
2019,132380055,116459656,1,5,19,"F",2,,19,0
2019,132380060,116459659,1,4,,"U",0,,,
2019,132380061,116459660,1,4,,"U",0,,,
2019,132380062,116459661,1,4,,"U",0,,,
2019,132380063,116459662,1,4,,"U",0,,,
2019,132380155,116459741,1,5,41,"F",1,2,41,0
2019,132380185,116459758,1,5,32,"M",3,2,32,0
2019,132380196,116459769,1,4,,"U",0,,,
2019,132380197,116459770,1,4,,"U",0,,,
2019,132380201,116459774,1,4,,"U",0,3,,
2019,132380203,116459776,1,4,,"U",0,,,
2019,132380204,116459777,1,4,,"U",0,,,
2019,132380209,116459782,0,,,"",,,,
2019,132380210,116459783,0,,,"",,,,
2019,132380211,116459784,1,4,,"M",2,,,
2019,132380214,116459784,4,4,,"F",3,,,
2019,132380212,116459784,2,4,,"F",3,,,
2019,132380213,116459784,3,4,,"F",3,,,
2019,132380215,116459785,1,4,,"U",0,,,
2019,132380250,116459813,1,5,29,"M",1,3,29,0
2019,132380251,116459814,0,,,"",,,,
2019,132380253,116459816,0,,,"",,,,
2019,132380255,116459818,1,5,41,"M",1,2,41,0
2019,133394018,117379799,1,5,29,"M",2,2,29,0
2019,133394189,117379914,3,5,58,"F",1,2,58,0
2019,133394187,117379914,1,5,58,"M",2,2,58,0
2019,133394188,117379914,2,5,47,"M",1,2,47,0
2019,133394190,117379915,1,5,34,"M",1,2,34,0
2019,133394407,117380103,1,4,,"U",0,,,
2019,134895534,118725653,1,5,34,"F",0,3,34,0
2019,134895497,118725623,1,5,17,"M",1,2,17,0
2019,133389974,117376106,1,5,42,"F",1,2,42,0
2019,133389991,117376121,1,5,30,"F",1,2,30,0
2019,133179038,117201313,1,4,,"U",0,,,
2019,133179025,117201301,1,5,41,"M",1,3,41,0
2019,127877519,112833075,1,5,30,"F",1,3,30,0
2019,127877530,112833087,0,,,"",,,,
2019,127877537,112833093,1,5,28,"F",3,2,28,0
2019,127874816,112833117,1,5,20,"F",1,,20,0
2019,127874831,112833127,0,,,"",,,,
2019,127880515,112836565,2,5,26,"M",1,2,26,0
2019,127880514,112836565,1,5,32,"M",1,2,32,0
2019,127877598,112830033,0,,,"",,,,
2019,127877627,112833169,0,,,"",,,,
2019,127880576,112833177,0,,,"",,,,
2019,127874892,112836616,0,,,"",,,,
2019,127880641,112833233,4,5,14,"M",1,2,14,0
2019,127877696,112833233,3,5,14,"M",1,2,14,0
2019,127877692,112833233,1,5,15,"M",0,,15,0
2019,127880639,112833233,2,5,14,"M",3,2,14,0
2019,127880650,112833246,1,4,,"U",0,3,,
2019,127885464,112833878,1,5,29,"M",2,2,29,0
2019,127881536,112830576,1,5,56,"F",1,2,56,0
2019,127878526,112833893,0,,,"",,,,
2019,127881546,112833897,1,5,54,"F",1,2,54,0
2019,127881547,112833897,2,5,46,"F",1,2,46,0
2019,127885502,112837421,1,5,16,"M",2,2,16,0
2019,127885550,112833958,1,5,36,"M",1,3,36,0
2019,127878618,112833962,0,,,"",,,,
2019,127885604,112834005,1,4,,"M",0,1,,
2019,127885617,112837541,1,5,16,"F",1,2,16,0
2019,127878682,112837541,2,5,14,"M",1,2,14,0
2019,127878691,112834027,0,,,"",,,,
2019,127881880,112834136,0,,,"",,,,
2019,127885739,112837697,1,5,43,"M",0,3,43,0
2019,127885753,112837725,0,,,"",,,,
2019,127885763,112830829,0,,,"",,,,
2019,127878899,112837760,1,5,29,"M",1,3,29,0
2019,127882042,112834269,1,5,16,"M",1,2,16,0
2019,127885824,112834269,2,5,16,"M",1,2,16,0
2019,127885839,112834287,1,5,29,"F",1,,29,0
2019,127878983,112834294,1,5,19,"M",1,2,19,0
2019,127879017,112834311,1,5,27,"M",1,2,27,0
2019,127885874,112837869,0,,,"",,,,
2019,127879067,112834339,0,,,"",,,,
2019,127882131,112830939,0,,,"",,,,
2019,127879096,112830950,1,5,23,"F",1,2,23,0
2019,127882154,112837918,1,5,42,"M",1,2,42,0
2019,127879113,112834378,0,,,"",,,,
2019,127882174,112837936,2,5,62,"F",1,3,62,0
2019,127882173,112837936,1,5,58,"M",1,2,58,0
2019,127882182,112834386,0,,,"",,,,
2019,127879147,112837952,0,,,"",,,,
2019,127879160,112834411,0,,,"",,,,
2019,127879166,112834420,1,5,36,"M",1,2,36,0
2019,127882227,112834426,1,5,19,"F",1,1,19,0
2019,127885971,112834437,1,5,28,"M",1,2,28,0
2019,127882271,112834464,1,5,31,"F",0,3,31,0
2019,127886024,112834496,0,,,"",,,,
2019,127882307,112831055,0,,,"",,,,
2019,127882315,112834508,0,,,"",,,,
2019,127882334,112834531,1,5,19,"F",1,2,19,0
2019,127882355,112834551,1,5,15,"F",2,3,15,0
2019,127882367,112834559,1,5,12,"M",1,2,12,0
2019,127882374,112834570,2,5,35,"F",0,3,35,0
2019,127882373,112834570,1,5,34,"M",0,3,34,0
2019,127879350,112834582,1,5,24,"M",1,2,24,0
2019,127882390,112841112,0,,,"",,,,
2019,127879371,112834602,1,5,16,"F",0,3,16,0
2019,127886122,112841131,1,5,48,"M",1,3,48,0
2019,127886123,112841131,2,5,49,"M",1,3,49,0
2019,127879388,112834609,2,5,26,"M",3,2,26,0
2019,127886131,112834609,1,5,37,"F",3,2,37,0
2019,127879434,112834647,0,,,"",,,,
2019,127882486,112838205,0,,,"",,,,
2019,127879489,112834684,0,,,"",,,,
2019,127886191,112841203,1,5,18,"M",3,2,18,0
2019,127886220,112838238,0,,,"",,,,
2019,127886222,112834701,1,5,57,"F",1,3,57,0
2019,127879518,112834711,1,5,29,"M",0,3,29,0
2019,127886289,112841290,0,,,"",,,,
2019,127879545,112838273,1,5,30,"F",0,3,30,0
2019,127886305,112834738,0,,,"",,,,
2019,127882561,112841306,1,5,20,"M",2,2,20,0
2019,127882562,112838295,0,,,"",,,,
2019,127886312,112834747,0,,,"",,,,
2019,127882580,112834757,1,5,21,"M",0,3,21,0
2019,127882581,112834757,2,5,25,"M",0,3,25,0
2019,127879615,112834796,1,5,25,"F",2,2,25,0
2019,127879624,112834800,1,5,19,"M",2,,19,0
2019,127879625,112834800,2,5,19,"M",2,2,19,0
2019,127879627,112834803,0,,,"",,,,
2019,127886337,112841343,0,,,"",,,,
2019,127879648,112834817,1,5,56,"M",1,2,56,0
2019,127882649,112841351,1,5,19,"F",1,2,19,0
2019,127882651,112834825,2,5,28,"F",0,3,28,0
2019,127886348,112834825,1,5,28,"F",1,2,28,0
2019,127882652,112838352,1,5,13,"F",2,2,13,0
2019,127879674,112838357,1,5,37,"M",2,2,37,0
2019,127882666,112834842,0,,,"",,,,
2019,127886364,112838369,0,,,"",,,,
2019,127882686,112841380,1,5,24,"F",2,2,24,0
2019,127879712,112841381,1,5,55,"F",1,2,55,0
2019,127882706,112834883,0,,,"",,,,
2019,127879743,112834897,0,,,"",,,,
2019,127886391,112841395,1,4,,"U",2,3,,
2019,127886433,112834943,1,5,25,"F",2,2,25,0
2019,127882784,112838478,0,,,"",,,,
2019,127886458,112834954,0,,,"",,,,
2019,127879797,112834957,1,5,21,"U",2,3,20,22
2019,127882832,112834965,0,,,"",,,,
2019,127882834,112838517,0,,,"",,,,
2019,127886480,112838524,0,,,"",,,,
2019,127886488,112834968,0,,,"",,,,
2019,127882872,112841468,1,5,31,"M",2,2,31,0
2019,127886508,112834973,0,,,"",,,,
2019,127882936,112841495,1,5,21,"M",1,2,21,0
2019,127879852,112835013,1,5,53,"F",1,2,53,0
2019,127879877,112841511,1,5,23,"M",2,2,23,0
2019,127879896,112835054,1,5,32,"M",2,2,32,0
2019,127879905,112835062,1,5,37,"M",1,2,37,0
2019,127886566,112835075,0,,,"",,,,
2019,127879917,112835084,0,,,"",,,,
2019,127879930,112841535,1,5,61,"F",1,2,61,0
2019,127879934,112835103,0,,,"",,,,
2019,127886583,112835119,0,,,"",,,,
2019,127883025,112835126,1,5,21,"M",1,3,21,0
2019,127883047,112835142,2,5,12,"F",2,2,12,0
2019,127883046,112835142,1,5,7,"F",2,2,7,0
2019,127889988,112838709,1,5,29,"M",2,2,29,0
2019,127886629,112841567,0,,,"",,,,
2019,127890039,112835199,0,,,"",,,,
2019,127890048,112835208,0,,,"",,,,
2019,127883131,112835227,1,5,48,"M",1,3,48,0
2019,127883137,112835233,0,,,"",,,,
2019,127890087,112838796,0,,,"",,,,
2019,127890094,112841602,0,,,"",,,,
2019,127886671,112838817,1,5,32,"M",2,2,32,0
2019,127890127,112838829,1,5,40,"M",3,2,40,0
2019,127890152,112841626,1,4,,"F",2,3,,
2019,127890222,112835363,0,,,"",,,,
2019,127883297,112835398,0,,,"",,,,
2019,127883302,112838952,0,,,"",,,,
2019,127883312,112835401,0,,,"",,,,
2019,127883327,112835413,0,,,"",,,,
2019,127883333,112835417,1,5,33,"F",8,3,33,0
2019,127890286,112835428,0,,,"",,,,
2019,127886770,112838994,1,5,27,"M",2,2,25,30
2019,127883364,112839001,1,5,39,"M",1,2,39,0
2019,127890315,112839018,0,,,"",,,,
2019,127883407,112835478,1,5,25,"M",1,1,25,0
2019,127890353,112841704,0,,,"",,,,
2019,127883441,112839056,0,,,"",,,,
2019,127890362,112835507,1,5,47,"M",1,3,47,0
2019,127886787,112835514,1,5,23,"M",2,2,18,28
2019,127883458,112839070,0,,,"",,,,
2019,127883464,112835522,1,5,17,"F",0,3,17,0
2019,127886801,112839100,1,5,58,"M",1,,58,0
2019,127890402,112835543,1,5,51,"F",1,2,51,0
2019,127883493,112835551,0,,,"",,,,
2019,127890425,112835569,1,4,,"U",0,3,,
2019,127890429,112835574,0,,,"",,,,
2019,127890448,112839141,0,,,"",,,,
2019,127883544,112839162,0,,,"",,,,
2019,127883553,112835609,0,,,"",,,,
2019,127886851,112839200,0,,,"",,,,
2019,127890518,112835652,0,,,"",,,,
2019,127890525,112839211,0,,,"",,,,
2019,127886870,112841769,0,,,"",,,,
2019,127883623,112835696,0,,,"",,,,
2019,127883627,112835704,1,5,31,"M",0,3,31,0
2019,127890587,112835717,0,,,"",,,,
2019,127890595,112835720,0,,,"",,,,
2019,127883652,112835734,1,5,12,"M",1,,12,0
2019,127883663,112841803,1,5,39,"M",2,2,39,0
2019,127890628,112835743,1,5,18,"M",1,2,18,0
2019,127883679,112835753,0,,,"",,,,
2019,127883706,112835771,3,5,27,"M",2,,27,0
2019,127883705,112835771,1,5,29,"M",2,,29,0
2019,127886904,112835771,2,5,24,"M",2,,24,0
2019,127890649,112835771,4,5,26,"M",1,,26,0
2019,127886912,112841830,1,5,28,"M",2,2,28,0
2019,127890693,112835813,0,,,"",,,,
2019,127883762,112835831,1,5,21,"M",0,3,21,0
2019,127886975,112835851,0,,,"",,,,
2019,127890740,112839373,1,4,,"U",0,3,,
2019,127883797,112835860,0,,,"",,,,
2019,127883803,112835869,0,,,"",,,,
2019,133094649,117109663,1,5,15,"M",0,1,15,0
2019,133094326,117109427,1,5,54,"M",1,3,54,0
2019,133094327,117109427,2,5,56,"F",0,3,56,0
2019,133094519,117109549,0,,,"",,,,
2019,133094340,117109436,1,5,19,"M",2,2,18,21
2019,133094342,117109438,1,4,,"U",0,,,
2019,133094343,117109439,1,5,58,"M",1,1,58,0
2019,133094529,117109558,0,,,"",,,,
2019,133094530,117109559,0,,,"",,,,
2019,133094532,117109561,0,,,"",,,,
2019,133094746,117109738,0,,,"",,,,
2019,133094747,117109739,0,,,"",,,,
2019,133094748,117109740,0,,,"",,,,
2019,133094769,117109756,0,,,"",,,,
2019,133094772,117109759,0,,,"",,,,
2019,133094773,117109760,0,,,"",,,,
2019,133094775,117109762,1,5,42,"F",1,2,42,0
2019,133685050,117670013,2,5,35,"F",1,,35,0
2019,133680297,117670013,1,5,35,"M",1,,35,0
2019,133150009,117154293,1,5,33,"M",4,2,33,0
2019,133149497,117153947,0,,,"",,,,
2019,133151186,117155284,1,4,,"M",1,3,,
2019,133149627,117154035,1,5,32,"M",0,3,32,0
2019,133149872,117154188,1,4,,"U",0,,,
2019,133150008,117154292,0,,,"",,,,
2019,138330713,121701589,2,5,40,"M",2,2,40,0
2019,133150011,117154295,0,,,"",,,,
2019,133150012,117154296,1,5,25,"M",0,1,25,0
2019,133150102,117154379,0,,,"",,,,
2019,138330712,121701589,1,5,40,"M",2,2,40,0
2019,133150015,117154299,0,,,"",,,,
2019,133150016,117154300,1,5,50,"M",1,2,50,0
2019,133151187,117155285,0,,,"",,,,
2019,133150134,117154408,1,5,39,"M",2,,30,49
2019,133150274,117154524,1,5,23,"F",2,2,23,0
2019,133150318,117154560,0,,,"",,,,
2019,133150328,117154570,1,5,43,"M",1,2,43,0
2019,133150329,117154571,0,,,"",,,,
2019,138330722,121701596,2,5,33,"M",2,,33,0
2019,133150355,117154594,1,5,51,"M",1,2,51,0
2019,138330721,121701596,1,5,42,"M",2,,42,0
2019,133150358,117154596,1,5,40,"F",2,,40,0
2019,133150380,117154618,0,,,"",,,,
2019,133150381,117154619,1,5,19,"M",1,2,19,0
2019,133151248,117155333,0,,,"",,,,
2019,133150386,117154624,1,5,20,"M",2,3,20,0
2019,133150405,117154641,0,,,"",,,,
2019,133150617,117154817,1,4,,"U",0,3,,
2019,133150446,117154678,1,5,57,"F",1,,50,64
2019,133150447,117154679,1,4,,"U",0,,,
2019,133151225,117155312,1,5,32,"F",1,3,32,0
2019,133150505,117154721,1,5,27,"F",1,2,27,0
2019,133150506,117154722,0,,,"",,,,
2019,133154214,117157699,1,5,48,"M",1,2,48,0
2019,133150508,117154724,0,,,"",,,,
2019,133150509,117154725,0,,,"",,,,
2019,133154222,117157705,1,5,25,"M",0,,25,0
2019,133152823,117156665,1,4,,"U",0,,,
2019,133150580,117154786,1,5,37,"F",1,3,37,0
2019,133150610,117154813,1,5,23,"M",2,2,23,0
2019,133150620,117154818,3,5,12,"M",0,,12,13
2019,133150619,117154818,2,5,12,"M",0,,12,13
2019,133150618,117154818,1,5,14,"M",0,,14,15
2019,133156878,117159984,1,5,24,"F",0,,24,0
2019,133156939,117160037,1,4,,"U",0,,,
2019,133156936,117160034,1,4,,"U",0,,,
2019,133151185,117155283,1,4,,"U",0,,,
2019,133152824,117156666,1,4,,"U",0,,,
2019,133156989,117160068,1,5,19,"M",2,,19,0
2019,133156990,117160069,1,5,34,"M",2,2,34,0
2019,133151382,117155434,0,,,"",,,,
2019,133151383,117155435,1,5,38,"M",1,2,38,0
2019,133151418,117155464,1,5,41,"M",3,2,41,0
2019,133151419,117155464,2,5,49,"F",3,2,49,0
2019,133152825,117156667,1,4,,"U",0,,,
2019,133152826,117156668,1,4,,"U",0,,,
2019,133152828,117156669,2,4,,"F",2,,,
2019,133152827,117156669,1,4,,"M",2,,,
2019,133152486,117156415,1,5,28,"M",1,3,28,0
2019,133152829,117156670,0,,,"",,,,
2019,133152830,117156671,1,4,,"F",2,,,
2019,133152831,117156672,1,4,,"U",0,,,
2019,133152832,117156673,1,4,,"U",0,,,
2019,133152833,117156674,1,4,,"U",0,,,
2019,133152834,117156675,1,4,,"U",0,,,
2019,133156925,117160025,1,5,12,"F",2,,12,13
2019,133156926,117160025,2,5,14,"F",2,,14,0
2019,133152897,117156722,1,5,27,"M",1,2,27,0
2019,133152994,117156797,1,5,28,"F",1,,28,0
2019,133152992,117156795,1,5,27,"M",2,,27,0
2019,133152995,117156798,1,5,23,"F",1,,23,0
2019,133152996,117156798,2,5,36,"M",1,2,36,0
2019,133156992,117160071,0,,,"",,,,
2019,133153004,117156805,1,5,65,"M",2,,65,0
2019,133156993,117160072,1,5,33,"M",1,,33,0
2019,133153077,117156855,1,5,29,"M",1,,29,0
2019,133153107,117156881,1,5,22,"M",0,,22,0
2019,133153108,117156882,1,5,36,"F",1,,36,0
2019,133153109,117156883,1,5,37,"M",1,2,37,0
2019,133153110,117156884,1,5,17,"M",1,1,17,0
2019,128775148,113641253,1,4,,"U",0,,,
2019,128775152,113641257,1,4,,"U",0,,,
2019,128775161,113641264,1,4,,"U",0,,,
2019,128775163,113641266,1,4,,"U",0,,,
2019,128775176,113641279,1,4,,"U",0,,,
2019,128775177,113641280,1,4,,"U",0,,,
2019,128775253,113641354,1,4,,"U",0,,,
2019,128775255,113641356,1,4,,"U",0,,,
2019,128775257,113641358,1,5,28,"M",2,,28,0
2019,128775260,113641361,1,4,,"U",0,,,
2019,128775304,113641402,1,4,,"U",0,,,
2019,128775305,113641403,1,4,,"U",0,,,
2019,132915088,116940554,1,4,,"U",0,,,
2019,132915321,116940752,1,5,39,"M",2,2,39,0
2019,132915322,116940752,2,5,28,"F",2,2,28,0
2019,132983341,117010675,1,5,34,"F",1,2,34,0
2019,132999808,117024966,0,,,"",,,,
2019,134859713,118700531,1,5,20,"M",1,1,20,0
2019,133543847,117520542,1,4,,"U",0,,,
2019,133543535,117520280,0,,,"",,,,
2019,134041951,118007681,1,4,,"U",0,,,
2019,133543538,117520283,1,4,,"U",0,,,
2019,134041954,118007684,1,4,,"U",0,,,
2019,133544012,117520663,1,5,20,"F",1,,20,0
2019,134041969,118007695,1,5,20,"F",1,3,20,0
2019,133543855,117520548,1,4,,"U",0,,,
2019,134859778,118700574,1,5,45,"F",1,3,45,0
