"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,121956420,119082298,7,,
2019,121956426,119082305,6,,
2019,121956430,119082310,5,,
2019,121956431,119082310,7,,
2019,121956655,119082588,4,,
2019,121956797,119082782,7,,
2019,121956800,119082786,7,,
2019,123057392,120360948,7,,
2019,123057475,120361051,1,,
2019,121926821,119039240,7,,
2019,121926824,119039244,7,,
2019,121920171,119031802,7,,
2019,121929130,119043754,7,,
2019,121929133,119043757,7,,
2019,121929139,119043762,4,,
2019,121929140,119043763,7,,
2019,121929144,119043766,7,,
2019,121929148,119043770,4,,
2019,121929149,119043771,7,1,
2019,121929166,119043789,7,,
2019,121929170,119043792,7,,
2019,121929169,119043792,4,,
2019,121929171,119043793,7,,
2019,121929180,119043801,6,,
2019,121929182,119043803,4,,
2019,121929184,119043806,4,,
2019,121929194,119043816,5,,
2019,121929200,119043826,4,,
2019,121929206,119043832,7,,
2019,121929207,119043833,7,,
2019,121929218,119043842,7,,
2019,121929219,119043843,7,,
2019,121929286,119043906,1,,
2019,121929340,119043962,7,,
2019,121929343,119043966,7,,
2019,121929532,119044191,6,,
2019,121929545,119044204,7,,
2019,121952719,119069648,7,,
2019,121929625,119044302,2,,
2019,121956212,119082092,7,,
2019,121953025,119070013,6,,
2019,121952471,119069337,7,,
2019,121953030,119070020,6,,
2019,121953031,119070024,7,,
2019,121929808,119044558,7,,
2019,121929811,119044562,7,,
2019,121953034,119070027,7,,
2019,121953047,119070041,7,,
2019,121952386,119069223,7,,
2019,121952385,119069223,5,,
2019,121952476,119069349,7,,
2019,121952475,119069349,6,,
2019,121952479,119069353,7,,
2019,121952492,119069371,3,,
2019,121952518,119069400,6,,
2019,121956277,119082157,7,1,
2019,121952534,119069418,7,,
2019,121952539,119069424,7,,
2019,121956585,119082488,4,,
2019,121956273,119082154,7,,
2019,121952617,119069514,7,,
2019,121952635,119069539,7,,
2019,121952636,119069540,3,,
2019,121956276,119082157,5,,1
2019,121956657,119082590,7,,
2019,121954639,119070237,7,,
2019,121954640,119070238,6,,
2019,121954643,119070240,7,,
2019,121954642,119070240,5,,
2019,116455245,112833417,7,,
2019,116450305,112833420,7,,
2019,116455270,112833438,4,,
2019,116455309,112836957,5,,1
2019,116450384,112836957,7,1,
2019,116450392,112836963,6,,
2019,116455338,112830294,1,,
2019,116444478,112833526,4,,
2019,116455364,112833549,7,,
2019,116455381,112833569,4,,
2019,116455383,112833575,7,,
2019,116455391,112833584,4,,
2019,116450491,112830349,7,,
2019,116444524,112830353,7,,
2019,116455430,112833620,3,,
2019,116455437,112833630,7,,
2019,116450553,112833662,6,,
2019,116459572,112833679,4,,
2019,116455481,112833689,4,,
2019,116455493,112833699,6,,
2019,116455495,112833702,4,,
2019,116459594,112833712,7,,
2019,116450631,112837232,6,,
2019,116455537,112833760,7,,
2019,116455547,112833772,7,,
2019,116450661,112830476,4,,
2019,116450680,112837290,7,,
2019,116450030,112833156,4,,
2019,116444259,112833170,6,,
2019,116455073,112833260,6,,
2019,116455098,112833279,7,,
2019,116459637,112830486,6,,
2019,116455591,112837310,4,,
2019,116455594,112833813,6,,
2019,116455601,112837317,6,,
2019,116455622,112837336,7,,
2019,116459684,112837336,4,,
2019,116450757,112837372,7,,
2019,116455673,112830574,7,,
2019,116455689,112837410,7,,
2019,116459735,112830608,7,,
2019,116459750,112837451,6,,
2019,116450841,112837456,6,,
2019,116459782,112837503,7,1,
2019,116450884,112837503,5,,1
2019,116459790,112830667,7,,
2019,116450931,112830693,6,,
2019,116450983,112837597,7,,
2019,116459862,112834100,4,,
2019,116459861,112834100,6,,
2019,116455915,112837662,6,,
2019,116451551,112834683,1,,
2019,116451613,112838283,7,,
2019,116451633,112841312,7,,
2019,116451634,112841312,5,,
2019,116460422,112834808,7,,
2019,116460425,112834809,4,,
2019,116456542,112834813,7,,
2019,116451713,112834841,6,,
2019,116460436,112834841,5,,
2019,116460443,112834847,5,,
2019,116460442,112834847,7,,
2019,116451756,112838393,6,,
2019,116456613,112834878,7,,
2019,116460498,112834924,6,,
2019,116451802,112834928,7,,
2019,116456699,112834984,7,,
2019,116456705,112834995,5,,1
2019,116451964,112834995,7,1,
2019,116456745,112835042,7,,
2019,116452003,112838632,7,,
2019,116452008,112838638,7,,
2019,116456802,112835096,5,,
2019,116460628,112835096,7,,
2019,116456813,112835110,7,,
2019,116452081,112835143,7,,
2019,116452082,112835143,5,,
2019,116456856,112841554,7,1,
2019,116460654,112841554,5,,1
2019,116456866,112838727,7,,
2019,116460670,112838728,7,,
2019,116456882,112835188,5,,
2019,116456881,112835188,7,,
2019,116452164,112835237,7,,
2019,116456950,112838802,7,,
2019,116452183,112835252,7,,
2019,116460709,112838809,7,,
2019,116456971,112835278,4,,
2019,116460718,112841615,7,,
2019,116452220,112838853,5,,
2019,116452217,112838853,7,,
2019,116460732,112835302,7,,
2019,116457007,112841631,7,,
2019,116452273,112841651,4,,
2019,116457068,112835376,7,,
2019,116457069,112835376,4,,
2019,116452311,112835391,7,,
2019,116452326,112835400,7,,
2019,116452338,112835405,7,,
2019,116452340,112835405,4,,
2019,116452350,112835414,7,,
2019,116460783,112835421,7,,
2019,116452364,112838989,4,,
2019,116452373,112835431,5,,1
2019,116457118,112835431,7,1,
2019,116452382,112839003,7,,
2019,116452396,112835455,7,,
2019,116452415,112835477,6,,
2019,116452418,112835481,6,,
2019,116457179,112835505,7,,
2019,116452534,112835585,4,,
2019,116452555,112835608,7,,
2019,116457276,112839176,7,,
2019,116457280,112839182,6,,
2019,116460878,112841754,7,,
2019,116452569,112835633,7,,
2019,116460923,112841786,7,,
2019,116452624,112835722,1,,
2019,116452640,112835745,7,,
2019,116457390,112839276,4,,
2019,116457415,112841819,5,,
2019,116460953,112841819,7,,
2019,116457428,112839299,7,,
2019,116452676,112839304,4,,
2019,116452690,112839328,6,,
2019,116461007,112839369,7,,
2019,116457511,112839369,5,,
2019,116457522,112835861,7,,
2019,116457531,112835871,7,,
2019,116457538,112835879,6,,
2019,116452742,112835883,7,,
2019,116457547,112839397,1,,
2019,116457546,112839397,4,,
2019,116452781,112841936,7,,
2019,116457613,112835941,7,,
2019,116457720,112839549,7,,
2019,116457725,112836055,7,,
2019,116457728,112836059,5,,
2019,116452893,112836059,7,,
2019,116452906,112839567,6,,
2019,116461199,112846089,4,,
2019,116452915,112842069,7,,
2019,116457769,112846094,6,,
2019,116457773,112846101,7,1,
2019,116457774,112846101,5,,1
2019,116452935,112846120,3,,
2019,116461216,112842088,4,,
2019,116457804,112842090,7,,
2019,116457813,112846145,7,1,
2019,116461232,112846145,5,,1
2019,116461238,112839623,7,,
2019,116452952,112839623,5,,
2019,116461244,112839628,7,,
2019,116457847,112846184,5,,
2019,116457846,112846184,7,,
2019,116457857,112846194,6,,
2019,116457877,112846211,1,,
2019,116457897,112846233,5,,
2019,116461299,112846233,7,,
2019,116461311,112842169,7,,
2019,116461315,112846257,7,,
2019,116457935,112846273,7,,
2019,116457939,112846278,4,,
2019,116461347,112842207,7,,
2019,116453064,112846320,7,,
2019,116461358,112846332,6,,
2019,116457995,112846341,4,,
2019,116458136,112842386,4,,
2019,116458141,112839903,7,,
2019,116458142,112839903,5,,
2019,116458148,112846515,7,,
2019,116458154,112846522,4,,
2019,116458167,112839919,7,,
2019,116458168,112839919,5,,
2019,116453237,112839921,7,,
2019,116461556,112842417,6,,
2019,116458195,112839935,7,,
2019,116458197,112846576,6,,
2019,116458204,112846586,6,,
2019,116461584,112846607,1,,
2019,116461583,112846607,4,,
2019,116458227,112846612,4,,
2019,116461588,112842454,6,,
2019,116453293,112846617,5,,
2019,116453292,112846617,7,,
2019,116458232,112842464,7,,
2019,116453302,112846626,7,,
2019,116458247,112846644,6,,
2019,116453316,112846652,7,,
2019,116458266,112846662,6,,
2019,116458281,112846676,5,,
2019,116458280,112846676,7,,
2019,116458290,112846691,6,,
2019,116453349,112842508,6,,
2019,116453355,112846701,7,,
2019,116458327,112846725,6,,
2019,116453388,112846749,7,,
2019,116453393,112846755,7,,
2019,116458350,112846755,5,,
2019,116458360,112846765,7,,
2019,116458363,112846767,1,,
2019,116453406,112846795,6,,
2019,116458399,112846809,7,,
2019,116453417,112842556,7,,
2019,116461691,112846856,3,,
2019,116454786,112829872,6,,
2019,116454805,112832943,7,1,
2019,116454899,112833052,7,,
2019,116449949,112833107,6,,
2019,116449964,112836528,4,,
2019,116444240,112833142,7,,
2019,116450016,112830036,6,,
2019,116454999,112836604,4,,
2019,116455035,112833208,7,,
2019,116455039,112833213,7,,
2019,116455046,112833221,7,,
2019,116455051,112833227,1,,
2019,116455059,112833240,7,,
2019,116450099,112833243,7,,
2019,116455075,112833262,7,,
2019,116455090,112833273,7,,
2019,116455124,112833307,3,,
2019,116455136,112833318,6,,
2019,116444331,112830135,6,,
2019,116450204,112830146,7,,
2019,116455178,112836793,6,,
2019,116444375,112836810,7,,
2019,116444376,112836810,4,,
2019,116455204,112833384,7,,
2019,116450266,112833387,1,,
2019,116450442,112833528,4,,
2019,116455355,112830319,7,,
2019,116444498,112830321,5,,
2019,116444497,112830321,7,,
2019,116450463,112837034,4,,
2019,116444505,112830331,7,,
2019,116455386,112833580,4,,
2019,116455399,112833595,4,,
2019,116455416,112833608,4,,
2019,116450506,112833623,7,,
2019,116450508,112837082,4,,
2019,116455444,112830377,6,,
2019,116450530,112837107,6,,
2019,116450546,112833654,4,,
2019,116450547,112833657,1,,
2019,116450554,112830401,7,,
2019,116455461,112830401,5,,
2019,116450566,112833681,7,,
2019,116459602,112830432,7,,
2019,116450675,112837283,6,,
2019,116450706,112837320,6,,
2019,116455606,112833826,7,,
2019,116450760,112837374,5,,
2019,116450758,112837374,7,,
2019,116450779,112833890,7,,
2019,116459785,112830663,6,,
2019,116455778,112833985,7,,
2019,116455921,112834138,6,,
2019,116451053,112834150,5,,
2019,116455929,112834150,7,,
2019,116455947,112834169,6,,
2019,116455951,112834176,7,,
2019,116456010,112834229,3,,
2019,116459972,112837803,5,,
2019,116459971,112837803,7,,
2019,116456041,112834276,7,,
2019,116459991,112834289,6,,
2019,116451218,112834320,7,,
2019,116456113,112834341,4,,
2019,116451246,112837896,7,,
2019,116456138,112834367,7,,
2019,116451306,112830993,7,,
2019,116451307,112830993,5,,
2019,116456191,112834425,5,,
2019,116451312,112834425,7,,
2019,116451328,112834441,6,,
2019,116451383,112831048,6,,
2019,116460138,112838065,7,,
2019,116451450,112838120,7,,
2019,116456356,112841145,4,,
2019,116456368,112834627,5,,
2019,116456367,112834627,7,,
2019,116456377,112838178,7,,
2019,116460253,112834662,2,,
2019,116460291,112834689,7,,
2019,116456438,112834689,5,,
2019,116460367,112841284,7,,
2019,116451643,112838303,5,,
2019,116456498,112838303,7,,
2019,116460395,112834773,7,,
2019,116451659,112841322,5,,
2019,116456509,112841322,7,,
2019,116451673,112834788,1,,
2019,116460416,112834804,7,1,
2019,116456531,112834804,5,,1
2019,116451699,112841347,7,,
2019,116460478,112838416,7,1,
2019,116451777,112838417,7,,
2019,116451778,112838417,5,,
2019,116456664,112834947,7,,
2019,116456665,112834947,5,,
2019,116451851,112834952,4,,
2019,116451850,112834952,7,,
2019,116456676,112834958,7,,
2019,116460523,112834960,5,,
2019,116456678,112834960,7,,
2019,116460542,112841457,7,,
2019,116460574,112834974,7,,
2019,116451957,112834988,7,,
2019,116456721,112835010,7,,
2019,116456722,112835010,4,,
2019,116456771,112841520,7,,
2019,116460620,112835063,7,,
2019,116452018,112835068,7,,
2019,116456787,112835082,7,,
2019,116460629,112835099,7,,
2019,116456823,112835124,7,,
2019,116456853,112835150,6,,
2019,116460666,112841562,7,,
2019,116460691,112835214,3,,
2019,116456944,112835243,3,,
2019,116452177,112838799,4,,
2019,116456959,112835264,4,,
2019,116452206,112835286,7,,
2019,116452224,112835305,7,,
2019,116457020,112838879,7,,
2019,116457021,112838879,6,,
2019,116460750,112835347,7,,
2019,116452278,112835353,7,,
2019,116460753,112838924,4,,
2019,116457268,112841745,6,,
2019,116452565,112835624,7,,
2019,116452578,112839197,7,,
2019,116452591,112835667,6,,
2019,116457324,112839224,7,,
2019,116457335,112835692,7,,
2019,116452610,112839236,5,,1
2019,116460913,112839236,7,1,
2019,116452619,112835716,7,,
2019,116452679,112835786,4,,
2019,116460964,112835786,1,,
2019,116457446,112835800,7,,
2019,116458274,112846672,6,,
2019,116461613,112842490,6,,
2019,116461622,112846689,7,,
2019,116458294,112846694,7,,
2019,116458301,112846697,6,,
2019,116453359,112846702,7,,
2019,116453363,112846711,7,,
2019,116458324,112846719,7,,
2019,116458328,112840046,2,,
2019,116453373,112842525,6,,
2019,116453384,112846744,6,,
2019,116458346,112846748,6,,
2019,116458357,112840070,6,,
2019,116458376,112846782,7,1,
2019,116458377,112846782,5,,1
2019,116458379,112842540,7,,
2019,116458390,112846794,7,,
2019,116458415,112846828,4,,
2019,116458430,112846849,7,,
2019,116458461,112846891,7,,
2019,116458462,112846891,5,,
2019,116458468,112846900,7,,
2019,118858064,115944535,7,,
2019,116449865,112832990,7,,
2019,116449888,112829943,4,,
2019,116449887,112829943,7,,
2019,116449906,112829952,4,,
2019,116455116,112833297,6,,
2019,116444308,112830104,7,,
2019,116444310,112830104,5,,
2019,116455142,112833325,7,,
2019,116455147,112833329,7,,
2019,116450217,112833352,7,,
2019,116450224,112830163,7,,
2019,116444369,112830170,7,,
2019,116455358,112833544,3,,
2019,116444507,112833560,7,,
2019,116450470,112830334,3,,
2019,116455385,112833578,6,,
2019,116455393,112833586,7,,
2019,116455422,112833612,7,,
2019,116444528,112833616,7,,
2019,116455428,112833618,4,,
2019,116450516,112837089,3,,
2019,116450542,112833651,4,,
2019,116459569,112833677,6,,
2019,116450567,112833682,7,,
2019,116459578,112837153,4,,
2019,116455487,112833695,3,,
2019,116450586,112837180,6,,
2019,116459607,112837203,7,,
2019,116450605,112837203,5,,
2019,116459610,112833734,4,,
2019,116455555,112837251,3,,
2019,116455564,112833783,7,,
2019,116455627,112833849,1,,
2019,116455655,112833872,6,,
2019,116450790,112837405,2,,
2019,116455802,112834006,1,,
2019,116459799,112834006,4,,
2019,116459810,112830696,5,,1
2019,116450938,112830696,7,1,
2019,116450971,112830722,7,,
2019,116450979,112837593,3,,
2019,116450999,112837612,4,,
2019,116459846,112837612,5,,
2019,116450998,112837612,7,,
2019,116459853,112834088,7,,
2019,116455887,112837636,7,,
2019,116451065,112834161,1,,
2019,116459903,112834168,3,,
2019,116455964,112837728,4,,
2019,116455982,112834200,6,,
2019,116451115,112834203,6,,
2019,116451133,112834218,4,,
2019,116451158,112834238,7,,
2019,116456031,112834263,6,,
2019,116451187,112837816,6,,
2019,116451205,112830905,4,,
2019,116456063,112830905,7,,
2019,116456080,112830915,5,,
2019,116456079,112830915,7,,
2019,116460016,112834321,7,,
2019,116456099,112834325,6,,
2019,116460030,112837892,6,,
2019,116460051,112830962,4,,
2019,116456146,112837933,7,,
2019,116460062,112830977,6,,
2019,116456173,112834413,4,,
2019,116456182,112834422,7,,
2019,116456192,112831000,7,,
2019,116456206,112831012,7,,
2019,116451331,112831016,6,,
2019,116451366,112838033,4,,
2019,116456238,112834477,6,,
2019,116456242,112834484,7,,
2019,116460127,112834494,4,,
2019,116456251,112831052,6,,
2019,116456269,112838067,6,,
2019,116451406,112834515,7,,
2019,116456300,112834549,5,,
2019,116456296,112834549,7,,
2019,116451455,112834586,7,,
2019,116460196,112841109,7,,
2019,116456411,112838202,7,,
2019,116460309,112834702,7,,
2019,116456453,112841259,7,,
2019,116460336,112834706,4,,
2019,116460337,112834706,1,,
2019,116456455,112834707,6,,
2019,116460362,112834708,7,,
2019,116451578,112834712,7,,
2019,116456470,112841293,7,,
2019,116456485,112834734,6,,
2019,116451636,112834746,7,,
2019,116460394,112834772,7,,
2019,116460400,112838314,7,,
2019,116460401,112838314,5,,
2019,116460405,112838319,7,,
2019,116451674,112838319,5,,
2019,116456522,112834792,4,,
2019,116460413,112841335,7,,
2019,116456565,112834829,4,,
2019,116451711,112834836,7,,
2019,116456575,112834843,7,,
2019,116456583,112834852,7,,
2019,116460451,112838371,7,,
2019,116456607,112834874,7,,
2019,116451758,112841387,5,,
2019,116451757,112841387,7,,
2019,116451762,112838402,7,,
2019,116451772,112838413,7,,
2019,116451773,112838413,5,,
2019,116456634,112841399,5,,
2019,116460482,112841399,1,,
2019,116451949,112834978,4,,
2019,116456701,112834987,7,,
2019,116456720,112835009,4,,
2019,116451984,112835017,6,,
2019,116460613,112841519,5,,1
2019,116456766,112841519,7,1,
2019,116456791,112835087,7,,
2019,116452046,112835115,1,,
2019,116452092,112835156,7,,
2019,116452103,112835167,7,,
2019,116452104,112835167,5,,
2019,116452119,112835195,7,,
2019,116452129,112841575,7,,
2019,116460706,112835260,7,,
2019,116460736,112835310,4,,
2019,116452255,112841643,7,,
2019,116452272,112838904,7,,
2019,116457057,112835365,7,,
2019,116460755,112835374,7,,
2019,116452316,112835396,7,,
2019,116457089,112838954,7,,
2019,116457122,112841690,7,,
2019,116457126,112835450,6,,
2019,116457137,112835465,7,,
2019,116457149,112835480,7,,
2019,116452421,112835482,7,,
2019,116457157,112835488,7,,
2019,116457164,112839045,7,,
2019,116452439,112839045,5,,
2019,116460825,112835519,4,,
2019,116452482,112839084,7,,
2019,116460851,112841728,5,,
2019,116460850,112841728,7,,
2019,116452533,112835582,4,,
2019,116452545,112839159,4,,
2019,116460880,112841755,7,,
2019,116460882,112841755,4,,
2019,116452631,112835729,4,,
2019,116457375,112835739,7,,
2019,116457398,112835758,7,,
2019,116460956,112835779,7,,
2019,116452671,112835779,5,,
2019,116452685,112835803,7,,
2019,116457461,112835811,7,,
2019,116457486,112835837,7,,
2019,116457541,112835884,7,,
2019,116452760,112835901,7,,
2019,116452773,112839433,5,,1
2019,116452772,112839433,7,1,
2019,116457612,112835940,7,,
2019,116457620,112839458,7,,
2019,116452792,112839458,5,,
2019,116461075,112839461,7,,
2019,116461077,112839461,6,,
2019,116452795,112839461,1,,
2019,116457624,112839461,5,,
2019,116452817,112841967,7,,
2019,116457655,112835981,4,,
2019,116461112,112835990,7,,
2019,116452829,112835996,7,,
2019,116457691,112836023,6,,
2019,116457699,112842011,7,,
2019,116452880,112836049,4,,
2019,116452879,112836049,7,,
2019,116452888,112839552,7,,
2019,116457743,112836073,7,,
2019,116457744,112836073,5,,
2019,116457768,112846093,7,,
2019,116457776,112846103,7,,
2019,116452928,112842074,4,,
2019,116457800,112839606,6,,
2019,116461250,112846168,7,,
2019,116452967,112839644,7,,
2019,116461257,112839649,7,,
2019,116461266,112842128,3,,
2019,117240014,113662241,7,,
2019,117240117,113662342,7,,
2019,117240116,113662342,5,,
2019,117240225,113662453,4,,
2019,117240227,113662455,4,,
2019,117240281,113662542,1,,
2019,117240285,113662545,7,,
2019,117240381,113662659,7,,
2019,117240384,113662662,6,,
2019,117240391,113662671,7,,
2019,117240401,113662686,4,,
2019,117240406,113662693,7,1,
2019,117240405,113662693,5,,1
2019,117240730,113663096,7,1,
2019,117240731,113663097,6,,
2019,117240825,113663194,7,,
2019,117240826,113663195,4,,
2019,117240827,113663195,7,,
2019,117240882,113663256,7,1,
2019,117240884,113663260,7,,
2019,117240953,113663336,7,,
2019,117240954,113663340,7,,
2019,117241292,113663719,7,,
2019,117241293,113663720,7,,
2019,117241313,113663743,7,,
2019,117241314,113663744,7,,
2019,117241315,113663745,6,,
2019,117241316,113663746,4,,
2019,117241317,113663747,7,,
2019,117241318,113663748,7,,
2019,117241320,113663752,5,,1
2019,117241321,113663752,7,0,
2019,117241562,113664039,7,,
2019,117241568,113664046,7,1,
2019,117241569,113664048,4,,
2019,117241570,113664049,7,,
2019,117241571,113664050,7,,
2019,117241572,113664052,7,1,
2019,117241577,113664059,7,,
2019,117241578,113664060,7,,
2019,117241592,113664076,7,1,
2019,117241593,113664079,7,,
2019,117241616,113664105,7,,
2019,117241618,113664107,7,,
2019,117241791,113664303,1,,
2019,117241793,113664307,4,,
2019,117241844,113664374,7,1,
2019,117241843,113664374,5,,1
2019,117241937,113664482,7,,
2019,117241947,113664490,7,,
2019,117241952,113664496,7,,
2019,117241954,113664499,7,,
2019,117242037,113664595,7,,
2019,117242072,113664642,7,,
2019,117242073,113664643,7,,
2019,117242074,113664644,7,,
2019,117242075,113664645,7,,
2019,117242134,113664710,7,,
2019,117242135,113664711,7,,
2019,117242240,113664841,7,,
2019,117242293,113664919,7,,
2019,117242413,113665074,7,,
2019,117242421,113665084,7,1,
2019,117242492,113665167,7,,
2019,117242493,113665168,7,,
2019,117242561,113665237,4,,
2019,117242563,113665239,7,,
2019,117242627,113665303,7,,
2019,117242629,113665305,7,,
2019,117242631,113665307,7,,
2019,117242633,113665309,7,,
2019,117242641,113665318,7,,
2019,117242644,113665321,7,,
2019,117242645,113665322,7,,
2019,117242767,113665443,7,,
2019,117242769,113665445,7,,
2019,117242773,113665449,7,,
2019,117242775,113665451,4,,
2019,117242823,113665495,7,,
2019,117242825,113665497,4,,
2019,117807339,114326709,7,,
2019,117914670,114471107,4,,
2019,117807355,114326730,7,,
2019,117807361,114326738,7,,
2019,117807445,114326836,7,,
2019,117807517,114336168,7,,
2019,117807550,114336257,5,,
2019,117807551,114336257,7,,
2019,117807561,114336271,7,,
2019,117807594,114336313,7,,
2019,117807596,114336315,7,,
2019,117807673,114336394,7,,
2019,117807694,114336418,7,,
2019,117914668,114471105,6,,
2019,117875160,114417030,4,,
2019,117944618,114501142,7,,
2019,117944619,114501143,4,,
2019,117944620,114501144,6,,
2019,117944656,114501196,3,,
2019,117944701,114501249,4,,
2019,117944702,114501249,7,,
2019,117944704,114501250,7,,
2019,117944703,114501250,5,,
2019,117944726,114501268,7,,
2019,117944725,114501268,5,,
2019,117944727,114501270,7,,
2019,117944728,114501272,7,,
2019,117944729,114501274,7,1,
2019,117944767,114501311,7,,
2019,117944766,114501311,5,,
2019,117944785,114501326,7,,
2019,117944786,114501327,7,,
2019,117944787,114501328,5,,1
2019,117944788,114501328,7,1,
2019,117944789,114501329,7,,
2019,118270908,115219993,5,,
2019,118270909,115219993,7,,
2019,118270948,115220033,7,,
2019,118270950,115220035,7,,
2019,119308218,116341158,6,,
2019,119308227,116341169,7,,
2019,119309539,116342798,7,,
2019,119308648,116341679,7,,
2019,119308279,116341218,7,,
2019,119308288,116341229,7,,
2019,119308292,116341233,7,,
2019,119308304,116341252,7,,
2019,119308310,116341259,4,,
2019,119308359,116341319,4,,
2019,119308375,116341336,4,,
2019,119308376,116341337,1,,
2019,119308389,116341349,6,,
2019,119308392,116341353,7,,
2019,119308393,116341354,7,,
2019,119308447,116341416,7,,
2019,119308448,116341418,7,,
2019,119308482,116341457,7,,
2019,119308450,116341421,4,,
2019,119308498,116341475,6,,
2019,119324673,116342952,7,,
2019,119324695,116342982,7,,
2019,119308647,116341679,5,,
2019,119403628,116399293,7,,
2019,119373791,116389095,4,,
2019,119308556,116341558,6,,
2019,119308627,116341647,6,,
2019,119308649,116341680,7,,
2019,119373878,116389197,7,0,
2019,119373888,116389208,7,,
2019,119373887,116389208,5,,
2019,119403629,116399295,7,,
2019,119309500,116342754,4,,
2019,119417819,116413649,7,,
2019,119417908,116413742,4,,
2019,121764814,118845510,4,,
2019,119423955,116420141,7,,
2019,117199579,113626107,1,,
2019,119373646,116388905,7,,
2019,119415991,116411795,7,,
2019,119418358,116414233,7,,
2019,119418530,116414411,7,,
2019,119418529,116414411,4,,
2019,117807621,114336342,7,,
2019,117807375,114326754,1,,
2019,117807388,114326767,4,,
2019,117807393,114326771,4,,
2019,117807557,114336264,7,,
2019,117944599,114501125,6,,
2019,117944608,114501133,6,,
2019,117944777,114501320,7,,
2019,117944778,114501321,5,,1
2019,117944779,114501321,7,1,
2019,117944780,114501322,1,,
2019,117944781,114501322,4,,
2019,117944783,114501324,4,,
2019,117944784,114501324,7,,
2019,117944790,114501330,4,,
2019,117944791,114501331,7,,
2019,117944792,114501332,7,,
2019,117944794,114501333,7,,
2019,117944793,114501333,5,,
2019,117944846,114501390,7,,
2019,117946153,114502666,1,,
2019,124130205,121607318,4,,
2019,119098527,116180218,7,,
2019,119121018,116202816,1,,
2019,119121019,116202816,7,,
2019,119123753,116205576,7,0,
2019,119142269,116214632,1,,
2019,119079635,116150949,4,,
2019,119079654,116150973,7,,
2019,119242744,116273398,7,,
2019,119242931,116273607,6,,
2019,119242973,116273659,5,,
2019,119242974,116273659,7,,
2019,119242668,116273293,7,,
2019,119308366,116341326,4,,
2019,119308471,116341445,7,,
2019,119308565,116341572,7,,
2019,119308566,116341573,7,,
2019,119309551,116342810,2,,
2019,119308861,116341986,7,,
2019,119324618,116342899,4,,
2019,119324649,116342932,7,,
2019,119324651,116342934,7,,
2019,119373604,116388841,7,,
2019,119373606,116388843,6,,
2019,119373607,116388844,6,,
2019,119452096,116440062,7,,
2019,119452035,116439962,7,,
2019,119373837,116389144,6,,
2019,119373870,116389185,7,,
2019,119452296,116440311,4,,
2019,119435669,116427777,4,,
2019,119374019,116389359,4,,
2019,119374039,116389385,7,,
2019,119374038,116389385,3,,
2019,119452440,116440511,7,,
2019,119452951,116451188,7,,
2019,119452553,116440633,7,,
2019,119452559,116440639,7,,
2019,119452560,116440640,7,,
2019,119452571,116440652,7,,
2019,119452572,116440653,7,,
2019,119452796,116440895,7,,
2019,119452957,116451192,7,,
2019,119435343,116427373,1,,
2019,119373805,116389110,1,,
2019,119373811,116389115,7,,
2019,119373810,116389114,7,,
2019,119373881,116389201,4,,
2019,119373883,116389203,6,,
2019,119373901,116389219,6,,
2019,119435344,116427374,7,,
2019,119435340,116427370,7,,
2019,119435339,116427370,5,,
2019,119435423,116427490,7,,
2019,119452106,116440074,7,,
2019,119452303,116440322,7,,
2019,119435649,116427754,7,,
2019,119435651,116427755,7,,
2019,119435650,116427755,5,,
2019,119435677,116427786,7,,
2019,119452573,116440654,7,,
2019,119452519,116440596,4,,
2019,119452600,116440684,7,,
2019,119452797,116440897,7,,
2019,119452828,116446104,4,,
2019,119452738,116440827,7,1,
2019,119435378,116427434,7,,
2019,119373768,116389058,4,,
2019,119373780,116389077,5,,
2019,119373975,116389300,7,,
2019,119435376,116427432,7,,
2019,119435377,116427433,7,,
2019,119452855,116446127,7,,
2019,119308582,116341593,7,,
2019,119308779,116341868,7,1,
2019,119308778,116341868,1,,
2019,119199590,116246125,1,,
2019,119308563,116341570,7,,
2019,119308564,116341571,4,,
2019,119324596,116342861,7,,
2019,120270627,117109564,7,,
2019,120270625,117109562,7,,
2019,120271164,117110222,7,,
2019,120271163,117110221,6,,
2019,120271165,117110223,4,,
2019,120274136,117113523,4,,
2019,120276143,117115646,7,,
2019,120274393,117113785,4,,
2019,120083513,116920626,6,,
2019,120270755,117109746,7,,
2019,120271191,117110256,6,,
2019,117944649,114501184,7,,
2019,117944840,114501383,1,,
2019,117944658,114501199,7,,
2019,117944660,114501201,7,,
2019,117944772,114501316,7,,
2019,117944773,114501317,5,,
2019,117944774,114501317,7,,
2019,117944838,114501382,3,,
2019,117944839,114501382,7,,
2019,117944877,114501422,7,1,
2019,117945233,114501746,4,,
2019,117947069,114503722,7,,
2019,118787984,115892035,7,,
2019,119242980,116273664,5,,
2019,119242981,116273664,7,,
2019,119452725,116440815,4,,
2019,119452502,116440582,7,,
2019,119474737,116466303,4,,
2019,119452764,116440856,7,,
2019,119452763,116440856,5,,
2019,119452778,116440873,7,,
2019,119474604,116466125,7,,
2019,119474603,116466125,4,,
2019,119474751,116466316,7,,
2019,119324593,116342855,4,,
2019,120280361,117120010,7,,
2019,119305187,116337879,7,,
2019,119453065,116451346,7,,
2019,118242123,115195790,7,,
2019,118242122,115195790,5,,
