"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,137884135,112834900,35,"C",18,,""
2019,137884147,112834914,44,"C",11,,""
2019,137884171,112838445,45,"C",40,,""
2019,137884192,112838462,11,"C",8,,""
2019,137887513,112838466,47,"C",21,,""
2019,137887530,112838500,27,"C",20,,""
2019,137884264,112838523,51,"C",21,,""
2019,137884282,112838539,5,"C",20,,""
2019,137884290,112838546,14,"C",18,,""
2019,137884303,112841470,47,"C",20,,""
2019,137884309,112838564,21,"C",13,,""
2019,137887569,112838566,2,"C",5,,""
2019,137884329,112838589,49,"C",20,,"N"
2019,137884342,112834990,47,"C",5,,""
2019,137884362,112838615,51,"C",20,,""
2019,137884410,112841526,56,"C",20,,""
2019,137884419,112835083,14,"C",18,,""
2019,137884423,112838660,23,"C",7,,""
2019,137887648,112838663,16,"C",13,,""
2019,137884446,112835123,45,"C",13,,""
2019,137884454,112838680,5,"C",20,,""
2019,137884469,112838695,16,"C",23,,""
2019,137891187,112839171,14,"C",20,,""
2019,139784484,114536274,14,"C",20,,""
2019,139716234,114466155,5,"C",20,,""
2019,139756308,114511210,14,"C",20,,""
2019,139756311,114511213,16,"C",20,,""
2019,139756697,114511556,35,"C",13,,""
2019,139756409,114511300,5,"C",20,,""
2019,139756411,114511302,14,"C",18,,""
2019,139756416,114511306,14,"C",20,,""
2019,139756420,114511310,14,"C",18,,""
2019,139756439,114511325,41,"C",8,,""
2019,139756440,114511326,28,"C",13,,""
2019,139756441,114511326,16,"C",13,,""
2019,139756462,114511347,23,"C",43,,""
2019,139756464,114511349,16,"C",20,,""
2019,139756467,114511351,28,"C",18,,""
2019,139756469,114511353,23,"C",12,,""
2019,139756582,114511448,41,"C",8,,""
2019,139756701,114511559,49,"C",21,,"F"
2019,139756480,114511362,14,"C",18,,""
2019,139756718,114511575,21,"C",13,,""
2019,144111780,118864941,44,"C",20,,""
2019,144113423,118876404,51,"C",20,,""
2019,144113424,118876404,5,"C",20,,""
2019,144113432,118876411,5,"C",13,,""
2019,144113440,118876418,11,"C",2,,""
2019,144113467,118876444,41,"C",11,,""
2019,144113469,118876446,14,"C",13,,""
2019,140978284,116104187,14,"C",13,,""
2019,141613834,116607703,14,"C",11,,""
2019,141613920,116607780,14,"C",13,,""
2019,141614061,116607913,16,"C",13,,""
2019,141614062,116607913,35,"C",13,,""
2019,141614108,116607950,5,"C",7,,""
2019,141614107,116607950,14,"C",7,,""
2019,141614109,116607951,51,"C",15,,""
2019,141614111,116607952,41,"C",8,,""
2019,141614110,116607952,45,"C",8,,""
2019,141614113,116607954,45,"C",7,,""
2019,141614200,116608032,51,"C",20,,""
2019,141614224,116608056,5,"C",18,,""
2019,141614242,116608071,28,"C",25,,""
2019,141614289,116608116,5,"C",20,,""
2019,141614437,116608250,21,"C",13,,""
2019,141614438,116608251,14,"C",13,,""
2019,141614452,116608262,21,"C",18,,""
2019,141614453,116608263,45,"C",18,,""
2019,139759371,114513806,45,"C",13,,""
2019,139759394,114513821,56,"C",20,,""
2019,137881611,112832823,51,"C",20,,""
2019,137878075,112832971,5,"C",3,,""
2019,137878074,112832971,27,"C",3,,""
2019,137878202,112836491,41,"C",2,,""
2019,137878218,112833094,41,"C",23,,""
2019,137875927,112836538,16,"C",13,,""
2019,137875949,112833135,45,"C",7,,""
2019,137882062,112830040,49,"C",20,,"F"
2019,137878307,112833175,5,"C",18,,""
2019,137878306,112833175,14,"C",18,,""
2019,137878308,112833175,41,"C",18,,""
2019,137878361,112836659,5,"C",20,,""
2019,137878391,112833257,11,"C",7,,""
2019,137878446,112833293,16,"C",13,,""
2019,137882281,112830145,47,"C",20,,""
2019,137882329,112830166,35,"C",38,,""
2019,137878562,112836823,45,"A",20,,""
2019,137882588,112833521,39,"C",41,,""
2019,137878755,112837025,7,"C",20,,""
2019,137878761,112837030,56,"C",20,,""
2019,137882623,112830335,51,"C",20,,""
2019,137882624,112830335,5,"C",20,,""
2019,137878827,112833604,5,"C",20,,""
2019,137878826,112833604,49,"C",20,,"F"
2019,137882656,112837068,44,"C",20,,""
2019,137878831,112837069,35,"C",38,,""
2019,137882657,112837069,16,"C",38,,""
2019,137882665,112837075,5,"C",11,,""
2019,137886315,112837096,35,"C",13,,""
2019,137875679,112832788,63,"C",8,,""
2019,137881609,112836211,14,"C",20,,""
2019,137878071,112829900,16,"C",7,,""
2019,137881862,112836434,51,"C",3,,""
2019,137878118,112829932,49,"C",20,,"N"
2019,137886524,112833867,5,"C",20,,""
2019,137882980,112837370,49,"C",20,,"N"
2019,137879193,112830583,35,"C",20,,""
2019,137883034,112837411,49,"C",20,,"N"
2019,137886562,112837414,23,"C",8,,""
2019,137886584,112837438,11,"C",2,,""
2019,137886589,112837444,16,"C",13,,""
2019,137879255,112837457,16,"C",38,,""
2019,137886601,112837457,35,"C",38,,""
2019,137879295,112833970,35,"C",13,,""
2019,137879294,112833970,16,"C",13,,""
2019,137886633,112830659,5,"C",41,,""
2019,137879312,112830666,45,"C",6,,""
2019,137883166,112833998,23,"C",8,,""
2019,137886661,112837531,56,"C",20,,""
2019,137879403,112837599,44,"C",25,,""
2019,137879402,112837599,51,"C",25,,""
2019,137879405,112834063,39,"C",20,,""
2019,137886735,112837609,27,"C",20,,""
2019,137886737,112837609,44,"C",20,,""
2019,137886743,112830752,35,"C",13,,""
2019,137886760,112837632,8,"C",20,,""
2019,137883311,112837640,51,"C",20,,""
2019,137886785,112830775,2,"A",47,,""
2019,137883351,112837674,5,"C",13,,""
2019,137883369,112834152,51,"C",20,,""
2019,137879505,112834167,51,"C",14,,""
2019,137883391,112830802,41,"C",20,,""
2019,137883412,112837733,49,"C",20,,"N"
2019,137886844,112837744,16,"C",20,,""
2019,137886847,112837753,51,"C",20,,""
2019,137883436,112837753,16,"C",20,,""
2019,137879560,112837753,35,"C",20,,""
2019,137883486,112837795,51,"C",20,,""
2019,137879622,112830874,5,"C",18,,""
2019,137877869,112832806,11,"C",24,,""
2019,137877876,112836213,45,"C",7,,""
2019,137875692,112832827,2,"C",20,,""
2019,137881658,112832855,49,"A",20,,"N"
2019,137881660,112832857,47,"C",20,,""
2019,137881668,112836257,44,"C",20,,""
2019,137877920,112832865,23,"C",8,,""
2019,137877929,112832871,23,"C",17,,""
2019,137875726,112836277,51,"C",20,,""
2019,137881766,112836351,39,"C",20,,""
2019,137875785,112836387,23,"C",8,,""
2019,137878166,112833045,47,"C",20,,""
2019,137881919,112836477,21,"C",20,,""
2019,137878176,112836478,16,"C",20,,""
2019,137878177,112836478,35,"C",20,,""
2019,137878199,112836488,45,"C",38,,""
2019,137881934,112833078,16,"C",13,,""
2019,137881954,112836502,23,"C",7,,""
2019,137878249,112836547,47,"C",20,,""
2019,137882117,112836627,11,"C",5,,""
2019,137876046,112830102,16,"C",13,,""
2019,137882262,112830126,35,"C",20,,""
2019,137876069,112836759,45,"C",20,,""
2019,137878521,112836770,5,"C",20,,""
2019,137878552,112830178,23,"C",8,,""
2019,137878591,112836859,35,"C",13,,""
2019,137882396,112836859,16,"C",13,,""
2019,137878593,112836860,47,"C",20,,""
2019,137882408,112836864,51,"C",20,,""
2019,137886167,112836889,45,"C",20,,""
2019,137878641,112836894,49,"C",20,,"N"
2019,137878654,112836904,28,"C",13,,""
2019,137886196,112836943,2,"C",20,,""
2019,137886200,112836949,47,"C",24,,""
2019,137882519,112836953,16,"C",20,,""
2019,137882541,112836972,45,"C",13,,""
2019,137882548,112830267,41,"C",2,,""
2019,137878701,112836982,51,"C",20,,""
2019,137882578,112837002,45,"C",20,,""
2019,137882577,112837002,51,"C",20,,""
2019,137878722,112837002,21,"C",20,,""
2019,137882594,112837012,23,"C",8,,""
2019,137886241,112837016,5,"C",20,,""
2019,137878745,112837021,41,"C",20,,""
2019,137886324,112837109,16,"C",38,,""
2019,137878878,112837109,35,"C",38,,""
2019,137882734,112833663,51,"C",41,,""
2019,137882754,112833683,5,"C",13,,""
2019,137882760,112837159,56,"C",20,,""
2019,137878986,112833737,16,"C",7,,""
2019,137879014,112830459,2,"C",47,,""
2019,137882848,112837240,5,"C",18,,""
2019,137882851,112837245,16,"C",13,,""
2019,137879029,112837248,35,"C",18,,""
2019,137882855,112837248,16,"C",18,,""
2019,137886421,112833777,5,"C",20,,""
2019,137886437,112837271,16,"C",13,,""
2019,137882873,112837271,35,"C",13,,""
2019,137879132,112837339,5,"C",20,,""
2019,137883170,112830673,46,"C",13,,""
2019,137883176,112837530,16,"C",41,,""
2019,137883191,112834015,5,"C",25,,""
2019,137879370,112837555,47,"C",38,,""
2019,137886701,112834048,14,"C",18,,""
2019,137879404,112830732,44,"C",20,,""
2019,137879411,112837603,5,"C",13,,""
2019,137883297,112837622,21,"C",18,,""
2019,137883305,112837630,27,"C",20,,""
2019,137883387,112837702,51,"C",13,,""
2019,137883409,112837730,16,"C",20,,""
2019,137880165,112841192,47,"C",25,,""
2019,137883944,112838248,46,"C",13,,""
2019,137887389,112838260,27,"C",41,,""
2019,137880260,112838288,23,"C",8,,""
2019,137880281,112834749,51,"C",20,,""
2019,137881548,112832750,45,"C",7,,""
2019,137877843,112836182,45,"C",7,,""
2019,137881603,112836208,5,"C",20,,""
2019,137881615,112832812,39,"C",13,,""
2019,137877881,112836219,16,"C",13,,""
2019,137881642,112832845,41,"C",47,,""
2019,137877922,112836260,5,"C",20,,""
2019,137881678,112836266,14,"C",13,,""
2019,137877979,112829846,47,"C",20,,""
2019,137881782,112832927,23,"C",8,,""
2019,137878040,112832939,14,"C",20,,""
2019,137878065,112829895,27,"C",20,,""
2019,137875901,112836509,5,"C",13,,""
2019,137878268,112833139,49,"C",20,,"N"
2019,137878321,112830065,2,"C",20,,""
2019,137878346,112836645,23,"C",8,,""
2019,137882152,112836656,16,"C",20,,""
2019,137882190,112836687,11,"C",21,,""
2019,137878432,112833282,45,"C",20,,""
2019,137878485,112836745,49,"A",20,,"F"
2019,137878488,112833320,16,"C",20,,""
2019,137876063,112836753,45,"C",18,,""
2019,137876067,112833330,46,"C",20,,""
2019,137878542,112836798,47,"C",20,,""
2019,137876110,112830172,47,"C",20,,""
2019,137882340,112836809,51,"C",20,,""
2019,137876115,112836822,35,"C",18,,""
2019,137876130,112833392,47,"C",20,,""
2019,137882402,112830204,5,"C",19,,""
2019,137878601,112836866,5,"C",20,,""
2019,137886161,112830229,49,"C",20,,"N"
2019,137886173,112833432,16,"C",41,,""
2019,137882462,112836903,5,"C",18,,""
2019,137882461,112836903,14,"C",18,,""
2019,137878665,112833465,45,"C",23,,""
2019,137878669,112836931,17,"C",25,,""
2019,137878674,112836940,16,"C",20,,""
2019,137878675,112836940,35,"C",20,,""
2019,137886198,112836947,16,"C",5,,""
2019,137886199,112836947,35,"C",5,,""
2019,137882521,112830258,51,"C",20,,""
2019,137882545,112836978,16,"C",7,,""
2019,137882553,112836981,7,"C",20,,""
2019,137878750,112830314,5,"C",20,,""
2019,137878760,112837029,51,"C",13,,""
2019,137878774,112830329,16,"C",18,,""
2019,137878795,112837047,5,"C",20,,""
2019,137882662,112837073,16,"C",15,,""
2019,137881650,112836241,49,"A",20,,"N"
2019,137877923,112836264,16,"C",13,,""
2019,137875717,112836272,43,"A",20,,""
2019,137877958,112832893,5,"C",20,,""
2019,137875750,112836323,49,"C",20,,"F"
2019,137875754,112829851,5,"C",10,,""
2019,137881800,112836389,16,"C",13,,""
2019,137881801,112836389,11,"A",13,,""
2019,137878073,112829899,16,"C",13,,""
2019,137878080,112836406,45,"A",20,,""
2019,137875824,112829924,45,"C",7,,""
2019,137881877,112833012,23,"C",8,,""
2019,137875858,112836456,45,"C",13,,""
2019,137878334,112833205,16,"C",13,,""
2019,137882125,112836636,51,"C",13,,""
2019,137878462,112830093,23,"C",20,,""
2019,137882225,112836725,63,"C",25,,""
2019,137882229,112830100,5,"C",20,,""
2019,137882298,112836776,35,"C",13,,""
2019,137882296,112836776,16,"C",13,,""
2019,137878528,112836782,5,"C",20,,""
2019,137878565,112836826,51,"C",20,,""
2019,137882395,112836858,45,"C",3,,""
2019,137878590,112836858,51,"C",3,,""
2019,137876142,112830208,63,"C",47,,""
2019,137882401,112830208,41,"C",47,,""
2019,137882431,112836880,5,"C",5,,""
2019,137886163,112836886,56,"C",20,,""
2019,137886174,112836892,16,"C",38,,""
2019,137882447,112830243,2,"A",20,,""
2019,137882459,112836901,51,"C",20,,""
2019,137882526,112833485,16,"C",18,,""
2019,137882525,112833485,35,"C",18,,""
2019,137878694,112836974,14,"C",20,,""
2019,137878697,112830266,5,"C",20,,""
2019,137878708,112836991,23,"C",8,,""
2019,137882569,112830282,5,"C",20,,""
2019,137882568,112830282,14,"C",20,,""
2019,137886230,112837007,11,"C",23,,""
2019,137882610,112837031,49,"C",34,,"N"
2019,137878796,112837049,2,"C",11,,""
2019,137882653,112833603,2,"C",20,,""
2019,137882658,112833611,49,"C",24,,"F"
2019,137878832,112833611,5,"C",24,,""
2019,137886297,112837080,63,"C",47,,""
2019,137886305,112837085,35,"C",7,,""
2019,137886303,112837085,11,"C",7,,""
2019,137886304,112837085,16,"C",7,,""
2019,137878874,112837103,47,"C",19,,""
2019,137882741,112837134,16,"C",30,,""
2019,137882742,112837134,35,"C",30,,""
2019,137886358,112830413,27,"C",41,,""
2019,137875781,112832945,45,"C",7,,""
2019,137878109,112836430,49,"C",20,,"N"
2019,137881936,112836490,51,"C",20,,""
2019,137878223,112833103,16,"C",13,,""
2019,137875904,112833103,35,"C",13,,""
2019,137878250,112836550,27,"C",1,,""
2019,137882036,112830022,35,"C",14,,""
2019,137882037,112830022,28,"C",14,,""
2019,137878287,112836603,47,"C",11,,""
2019,137875986,112830055,27,"C",20,,""
2019,137882255,112836750,35,"C",13,,""
2019,137882319,112833358,47,"C",20,,""
2019,137876106,112830169,51,"C",20,,""
2019,137882358,112836817,5,"C",20,,""
2019,137878568,112836830,47,"C",21,,""
2019,137882393,112836856,45,"C",20,,""
2019,137878605,112833410,35,"C",20,,""
2019,137878604,112833410,16,"C",20,,""
2019,137878629,112836884,5,"C",20,,""
2019,137886170,112836890,23,"C",8,,""
2019,137878657,112836913,17,"C",20,,""
2019,137886190,112836925,16,"C",13,,""
2019,137878664,112836925,35,"C",13,,""
2019,137882498,112836932,23,"C",8,,""
2019,137886203,112833483,17,"C",20,,""
2019,137878689,112836968,5,"C",13,,""
2019,148934263,123101678,27,"C",20,,""
2019,148934086,123101528,23,"C",8,,""
2019,148934087,123101529,23,"A",8,,""
2019,148934047,123101490,5,"C",14,,""
2019,148934046,123101490,27,"C",14,,""
2019,148934048,123101491,27,"C",20,,""
2019,148901827,123071149,16,"C",20,,""
2019,148901828,123071149,35,"C",20,,""
2019,148915416,123083523,51,"C",18,,""
2019,148934094,123101535,23,"C",8,,""
2019,148934096,123101537,27,"C",3,,""
2019,149024386,123181584,16,"C",20,,""
2019,149024385,123181584,5,"C",20,,""
2019,149024389,123181587,16,"C",13,,""
2019,149024394,123181591,49,"C",18,,"N"
2019,149024505,123181692,45,"C",24,,""
2019,148933769,123101255,28,"C",13,,""
2019,148933768,123101255,27,"C",13,,""
2019,149024391,123181589,28,"C",13,,""
2019,149024392,123181589,16,"C",13,,""
2019,149024396,123181593,27,"C",20,,""
2019,149037005,123191708,51,"C",20,,""
2019,148934097,123101538,23,"C",8,,""
2019,148994100,123152885,51,"C",20,,""
2019,148945866,123112322,23,"C",8,,""
2019,148994099,123152885,21,"C",20,,""
2019,148994276,123153030,21,"C",13,,""
2019,148913783,123082106,39,"C",5,,""
2019,148933911,123101381,49,"C",20,,"N"
2019,148934121,123101558,23,"C",8,,""
2019,148994275,123153029,51,"C",21,,""
2019,148994279,123153032,63,"C",13,,""
2019,148994278,123153032,21,"C",13,,""
2019,148994281,123153034,51,"C",13,,""
2019,148915346,123083457,5,"C",20,,""
2019,148915347,123083458,49,"C",20,,"F"
2019,148915421,123083528,51,"C",20,,""
2019,148933826,123101303,5,"C",38,,""
2019,148933824,123101303,45,"C",38,,""
2019,148933825,123101303,51,"C",38,,""
2019,148933872,123101344,60,"C",24,,""
2019,148934005,123101455,51,"C",5,,""
2019,148934059,123101502,23,"C",8,,""
2019,148934062,123101505,23,"A",8,,""
2019,148934063,123101506,23,"C",8,,""
2019,148934077,123101519,23,"C",8,,""
2019,148934080,123101522,23,"C",8,,""
2019,148934082,123101524,21,"C",18,,""
2019,148934083,123101525,23,"A",8,,""
2019,148934119,123101556,23,"C",8,,""
2019,148934123,123101560,23,"C",8,,""
2019,149556886,123427912,27,"C",20,,""
2019,148934098,123101539,23,"A",8,,""
2019,148934100,123101541,23,"C",8,,""
2019,149036513,123191271,35,"C",38,,""
2019,148915417,123083524,51,"C",20,,""
2019,148915418,123083525,29,"C",20,,""
2019,148915419,123083526,51,"C",20,,""
2019,148915420,123083527,51,"C",20,,""
2019,148945864,123112320,51,"C",20,,""
2019,148989026,123143675,36,"C",20,,""
2019,148989030,123143679,16,"C",13,,""
2019,148989032,123143681,49,"C",20,,"F"
2019,148989033,123143681,56,"C",20,,""
2019,149036512,123191271,16,"C",38,,""
2019,148989025,123143674,36,"C",20,,""
2019,148913681,123082015,28,"C",13,,""
2019,148913680,123082015,27,"C",13,,""
2019,148913863,123082168,27,"C",13,,""
2019,148913866,123082170,40,"C",20,,""
2019,148994092,123152879,41,"C",28,,""
2019,148994093,123152879,63,"C",28,,""
2019,148994154,123152927,12,"C",25,,""
2019,148994330,123153077,27,"C",13,,""
2019,148994332,123153078,39,"C",13,,""
2019,148994331,123153078,27,"C",13,,""
2019,148915348,123083459,27,"C",20,,""
2019,148915349,123083459,29,"C",20,,""
2019,148915362,123083472,5,"C",20,,""
2019,148915369,123083478,51,"C",20,,""
2019,148915378,123083487,51,"C",20,,""
2019,148915379,123083488,51,"C",20,,""
2019,148915381,123083490,44,"C",20,,""
2019,148915452,123083556,51,"C",20,,""
2019,149024450,123181642,27,"C",20,,""
2019,149024451,123181643,28,"C",13,,""
2019,148989023,123143672,16,"C",13,,""
2019,148989022,123143672,39,"C",13,,""
2019,149036870,123191584,44,"C",20,,""
2019,149036875,123191589,51,"C",13,,""
2019,149036877,123191591,51,"C",28,,""
2019,149024504,123181691,7,"C",13,,""
2019,149114574,123254976,45,"C",8,,""
2019,149036514,123191272,56,"C",23,,""
2019,149036817,123191537,27,"C",13,,""
2019,149114622,123255019,27,"C",20,,""
2019,149116179,123255027,45,"C",20,,""
2019,149116181,123255029,36,"C",20,,""
2019,149116185,123255032,36,"C",20,,""
2019,149036990,123191694,51,"C",20,,""
2019,149036995,123191698,51,"C",13,,""
2019,148989036,123143683,36,"C",18,,""
2019,148989042,123143689,51,"C",23,,""
2019,148989046,123143692,43,"C",20,,""
2019,148989045,123143692,36,"C",20,,""
2019,149036988,123191692,51,"C",20,,""
2019,148915380,123083489,51,"C",20,,""
2019,148915382,123083491,27,"C",18,,""
2019,149036968,123191673,44,"C",13,,""
2019,149036977,123191681,44,"C",20,,""
2019,149036972,123191677,51,"C",13,,""
2019,148915344,123083456,27,"C",13,,""
2019,148915345,123083456,5,"C",13,,""
2019,148913674,123082011,27,"C",13,,""
2019,148913675,123082011,39,"C",13,,""
2019,148913754,123082080,45,"C",7,,""
2019,148913857,123082162,27,"C",13,,""
2019,148913862,123082167,39,"C",20,,""
2019,148915371,123083480,51,"C",20,,""
2019,148914023,123082307,14,"C",18,,""
2019,148915368,123083477,51,"C",13,,""
2019,148915373,123083482,51,"C",20,,""
2019,148915374,123083483,51,"C",13,,""
2019,148915376,123083485,51,"C",20,,""
2019,148994223,123152986,21,"C",13,,""
2019,149037002,123191705,51,"C",20,,""
2019,149036295,123183268,36,"C",20,,""
2019,149037000,123191703,51,"C",20,,""
2019,149114623,123255020,62,"C",20,,""
2019,148945850,123112308,16,"C",13,,""
2019,148945865,123112321,23,"C",8,,""
2019,149114473,123254891,41,"C",7,,""
2019,149114472,123254891,45,"C",21,,""
2019,149114621,123255018,16,"C",13,,""
2019,148945867,123112323,23,"C",8,,""
2019,148945868,123112324,23,"C",8,,""
2019,148945869,123112325,23,"C",8,,""
2019,149144039,123281299,44,"C",20,,""
2019,149036978,123191682,51,"C",20,,""
2019,149036982,123191686,51,"C",13,,""
2019,149036985,123191689,51,"C",20,,""
2019,148933781,123101265,51,"C",20,,""
2019,148933893,123101364,21,"C",18,,""
2019,148933894,123101365,5,"C",18,,""
2019,148934099,123101540,63,"C",25,,""
2019,148934101,123101542,23,"A",8,,""
2019,148934103,123101544,16,"C",13,,""
2019,148901826,123071148,63,"C",7,,""
2019,148901825,123071148,41,"C",7,,""
2019,148913728,123082056,16,"C",13,,""
2019,148988578,123143268,44,"C",25,,""
2019,149131963,123265104,49,"C",20,,"F"
2019,148988535,123143231,27,"C",20,,""
2019,149523382,123400020,27,"C",13,,""
2019,149523383,123400021,21,"C",20,,""
2019,149523385,123400022,56,"C",20,,""
2019,149523384,123400022,49,"C",20,,"N"
2019,149523387,123400024,56,"C",25,,""
2019,149523388,123400025,5,"C",3,,""
2019,149523391,123400028,36,"C",25,,""
2019,148989038,123143685,45,"C",20,,""
2019,148989041,123143688,49,"C",20,,"N"
2019,148989044,123143691,21,"C",13,,""
2019,149523454,123400083,51,"C",13,,""
2019,149523456,123400085,39,"C",13,,""
2019,149523459,123400087,27,"C",13,,""
2019,149523461,123400089,45,"C",28,,""
2019,148989223,123143853,14,"C",21,,""
2019,148992104,123151232,51,"C",1,,""
2019,148992111,123151237,35,"C",20,,""
2019,148992112,123151237,16,"C",20,,""
2019,148992100,123151229,16,"C",13,,""
2019,148992101,123151229,35,"C",13,,""
2019,149131964,123265105,56,"C",20,,""
2019,149036991,123191695,51,"C",20,,""
2019,149036996,123191699,51,"C",20,,""
2019,149112190,123252761,49,"A",24,,"N"
2019,148933795,123101279,21,"C",13,,""
2019,148934000,123101450,11,"C",12,,""
2019,148934058,123101501,23,"A",8,,""
2019,148934060,123101503,49,"C",8,,"F"
2019,148934061,123101504,23,"C",43,,""
2019,148934069,123101511,23,"A",8,,""
2019,148934122,123101559,23,"C",12,,""
2019,148915363,123083473,51,"C",20,,""
2019,148933839,123101312,16,"C",20,,""
2019,148933842,123101315,16,"C",20,,""
2019,148933897,123101368,49,"C",18,,"N"
2019,148933900,123101371,51,"C",20,,""
2019,148933913,123101383,49,"C",41,,"N"
2019,148933914,123101384,45,"C",46,,""
2019,148933916,123101386,51,"C",20,,""
2019,148933918,123101388,17,"C",7,,""
2019,148933996,123101446,45,"C",18,,""
2019,148933997,123101447,36,"C",20,,""
2019,148933998,123101448,36,"C",13,,""
2019,148933999,123101449,23,"C",24,,""
2019,148934064,123101507,16,"C",20,,""
2019,148934065,123101507,35,"C",20,,""
2019,148934067,123101509,23,"C",8,,""
2019,148934068,123101510,45,"C",20,,""
2019,148934070,123101512,49,"C",8,,"N"
2019,148934079,123101521,23,"C",8,,""
2019,148934091,123101533,23,"C",8,,""
2019,148934095,123101536,5,"C",20,,""
2019,148934115,123101553,2,"A",8,,""
2019,148934114,123101553,23,"A",8,,""
2019,148934118,123101555,23,"C",12,,""
2019,148934131,123101568,45,"C",21,,""
2019,148934134,123101571,23,"C",8,,""
2019,149523719,123400317,45,"C",8,,""
2019,149114357,123254784,51,"C",13,,""
2019,149114359,123254786,51,"C",20,,""
2019,149114360,123254787,51,"C",20,,""
2019,149114363,123254790,56,"C",43,,""
2019,149114388,123254813,14,"C",18,,""
2019,149114390,123254815,51,"C",13,,""
2019,148915375,123083484,51,"C",20,,""
2019,148915377,123083486,51,"C",13,,""
2019,149219429,123339509,28,"C",20,,""
2019,149220200,123340238,27,"C",20,,""
2019,149521610,123398406,5,"C",18,,""
2019,149022523,123174995,41,"C",20,,""
2019,149036456,123191222,40,"C",17,,""
2019,149036981,123191685,44,"C",20,,""
2019,149036984,123191688,51,"C",20,,""
2019,149036986,123191690,51,"C",13,,""
2019,149036989,123191693,44,"C",20,,""
2019,149036994,123191697,51,"C",20,,""
2019,149216723,123337041,45,"C",5,,""
2019,149216726,123337043,23,"C",24,,""
2019,149217563,123337788,47,"C",19,,""
2019,149219419,123339500,45,"C",20,,""
2019,149523779,123400369,16,"C",20,,""
2019,148989029,123143678,36,"C",18,,""
2019,148989039,123143686,36,"C",20,,""
2019,148934125,123101562,2,"C",8,,""
2019,148934128,123101565,23,"C",8,,""
2019,148933840,123101313,40,"C",13,,""
2019,148933841,123101314,39,"C",13,,""
2019,148934066,123101508,23,"C",8,,""
2019,148934126,123101563,23,"A",8,,""
2019,148934129,123101566,23,"C",8,,""
2019,148944215,123105935,14,"C",18,,""
2019,149022867,123175270,5,"C",13,,""
2019,149024317,123181520,47,"C",20,,""
2019,149024332,123181534,16,"C",13,,""
2019,149024336,123181538,39,"C",13,,""
2019,149024342,123181543,39,"C",13,,""
2019,149024508,123181695,45,"C",24,,""
2019,149024509,123181696,40,"C",13,,""
2019,149024512,123181699,49,"C",20,,"F"
2019,149024513,123181700,49,"C",20,,"N"
2019,149024516,123181703,49,"A",43,,"F"
2019,149024518,123181705,49,"C",25,,"F"
2019,149024519,123181706,51,"C",13,,""
2019,149024522,123181708,16,"C",13,,""
2019,149024521,123181708,39,"C",13,,""
2019,149024655,123181820,16,"C",20,,""
2019,149025104,123182192,17,"C",2,,""
2019,149220332,123340358,51,"C",32,,""
2019,149220879,123340856,5,"C",20,,""
2019,149221121,123341069,41,"C",8,,""
2019,149024382,123181581,16,"C",13,,""
2019,149024383,123181582,16,"C",13,,""
2019,149024387,123181585,27,"C",13,,""
2019,149024390,123181588,16,"C",38,,""
2019,149024395,123181592,40,"C",13,,""
2019,149024397,123181594,51,"C",20,,""
2019,149024398,123181595,27,"C",20,,""
2019,149024400,123181597,16,"C",13,,""
2019,149024401,123181598,27,"C",13,,""
2019,149024402,123181598,5,"C",13,,""
2019,149024403,123181599,16,"C",13,,""
2019,149024404,123181600,21,"C",13,,""
2019,149024406,123181601,16,"C",20,,""
2019,149024405,123181601,51,"C",20,,""
2019,149024408,123181603,51,"C",7,,""
2019,149024474,123181663,8,"C",20,,""
2019,149024510,123181697,49,"C",18,,"F"
2019,149024511,123181698,49,"C",25,,"N"
2019,149024523,123181709,21,"C",18,,""
2019,149024524,123181710,16,"C",20,,""
2019,149024652,123181817,14,"C",18,,""
2019,149024654,123181819,45,"C",28,,""
2019,149036400,123191172,14,"C",18,,""
2019,149036401,123191172,5,"C",18,,""
2019,149036404,123191174,14,"C",19,,""
2019,149036409,123191179,45,"C",25,,""
2019,149036455,123191221,56,"C",20,,""
2019,149036604,123191350,16,"C",18,,""
2019,149036606,123191352,45,"C",20,,""
2019,149037074,123191768,51,"C",13,,""
2019,149037077,123191771,2,"C",47,,""
2019,149037078,123191772,51,"C",20,,""
2019,149037079,123191773,23,"C",8,,""
2019,149037080,123191774,16,"C",13,,""
2019,149216796,123337103,16,"C",13,,""
2019,149220191,123340229,51,"C",13,,""
2019,149220198,123340236,36,"C",20,,""
2019,149144102,123281351,14,"C",18,,""
2019,149036975,123191679,5,"C",20,,""
2019,149036816,123191536,27,"C",13,,""
2019,149036966,123191671,51,"C",20,,""
2019,149036970,123191675,51,"C",13,,""
2019,149037001,123191704,44,"C",13,,""
2019,149037003,123191706,51,"C",13,,""
2019,149037004,123191707,44,"C",20,,""
2019,149037006,123191709,51,"C",13,,""
2019,149037007,123191710,27,"C",13,,""
2019,149037009,123191712,51,"C",20,,""
2019,149036814,123191534,36,"C",20,,""
2019,149036815,123191535,16,"C",13,,""
2019,149515086,123397062,49,"C",20,,"N"
2019,149521755,123398525,5,"C",28,,""
2019,149521846,123398604,44,"C",20,,""
2019,149521845,123398604,45,"C",20,,""
