"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,38210421,123506303,1,08-MAR-20,2,"M",21,5,13,"M",2,2,"N","R","",13,0
2020,38255143,123651985,1,09-APR-20,1,"N",51,5,50,"M",0,3,"R","","",50,0
2020,38255162,123652038,1,28-APR-20,1,"N",51,5,28,"M",1,3,"R","","",28,0
2020,38255165,123652057,1,28-APR-20,2,"N",51,5,33,"M",1,3,"R","","",33,0
2020,38255166,123652057,2,28-APR-20,2,"N",51,5,20,"M",1,3,"R","","",20,0
2020,38255175,123652089,1,24-MAR-20,2,"N",5,5,11,"M",1,,"","R","",11,0
2020,38255176,123652090,1,29-APR-20,3,"N",56,5,36,"M",1,,"","","",36,0
2020,39994767,129348296,1,03-MAR-20,2,"N",16,5,36,"M",2,3,"N","","",36,0
2020,41289850,133684287,1,04-FEB-20,1,"N",44,5,23,"M",2,2,"R","","",23,0
2020,41289799,133684023,1,27-AUG-20,1,"N",16,5,36,"M",2,,"U","","",36,0
2020,41289854,133684309,1,16-FEB-20,1,"N",51,5,28,"M",2,2,"R","","",28,0
2020,41289855,133684309,2,16-FEB-20,2,"N",51,5,28,"M",2,2,"","","",28,0
2020,41289865,133684374,1,01-APR-20,3,"N",27,5,63,"M",2,2,"R","","",63,0
2020,41289957,133684764,1,04-AUG-20,2,"N",5,5,47,"M",1,2,"","","",47,0
2020,41289961,133684784,1,07-AUG-20,3,"N",16,5,25,"M",1,2,"R","","",25,0
2020,38202828,123484339,1,06-FEB-20,1,"N",39,5,41,"M",2,2,"R","","",41,0
2020,38202829,123484339,2,06-FEB-20,1,"N",39,5,34,"F",1,2,"R","","",34,0
2020,38202850,123484431,1,10-FEB-20,1,"N",39,5,20,"M",3,2,"R","","",20,0
2020,37298185,121692925,1,26-JAN-20,1,"N",51,5,48,"M",2,3,"R","","",48,0
2020,37298186,121692926,1,26-JAN-20,1,"N",51,5,38,"M",2,2,"R","","",38,0
2020,37298197,121692937,1,23-FEB-20,1,"N",51,5,32,"F",1,2,"R","","",32,0
2020,37298198,121692938,1,23-FEB-20,1,"N",51,5,27,"F",2,2,"R","","",27,0
2020,37298258,121693044,1,21-FEB-20,3,"N",16,5,19,"M",2,3,"","","",19,0
2020,40206348,130098151,2,22-OCT-20,2,"N",51,5,34,"F",1,2,"N","","",34,0
2020,40206347,130098151,1,21-OCT-20,3,"N",51,5,33,"M",1,2,"R","","",33,0
2020,37377257,121926043,1,05-FEB-20,2,"N",16,5,19,"M",2,2,"R","","",19,0
2020,37035277,121019617,1,15-FEB-20,2,"N",23,5,34,"F",1,,"","","",34,0
2020,39140671,126609881,1,24-JUL-20,1,"N",35,5,20,"M",1,3,"N","","",20,0
2020,38200215,123448171,1,22-APR-20,1,"N",51,5,45,"M",2,,"R","","",45,0
2020,38785011,125451874,1,10-JUN-20,2,"C",35,5,16,"F",1,3,"","R","",16,0
2020,38785020,125451936,1,17-JUN-20,1,"C",23,5,41,"M",1,3,"","","",41,0
2020,40177435,130000310,1,21-SEP-20,1,"N",39,5,16,"M",2,2,"R","R","",16,0
2020,41357382,133936580,2,20-JAN-21,3,"N",16,5,28,"F",1,,"","","",28,0
2020,41357381,133936580,1,20-JAN-21,3,"N",39,5,36,"M",1,,"","","",36,0
2020,40177355,129999941,1,18-OCT-20,2,"N",39,5,24,"M",2,2,"N","","",24,0
2020,37629838,122556116,1,10-MAR-20,2,"N",23,5,37,"F",0,3,"R","","",37,0
2020,37629839,122556116,2,10-MAR-20,2,"N",23,5,39,"F",0,3,"R","","",39,0
2020,40176105,129987566,1,20-OCT-20,2,"N",11,5,36,"M",1,2,"R","","",36,0
2020,40177012,129998053,1,11-OCT-20,3,"N",39,5,45,"M",2,2,"","","",45,0
2020,40177025,129998131,1,10-OCT-20,3,"N",51,5,22,"M",1,2,"R","","",22,0
2020,38171274,123400191,1,05-MAR-20,2,"N",16,5,35,"F",0,3,"R","","",35,0
2020,38171277,123400196,1,09-APR-20,3,"N",51,5,26,"M",3,2,"N","","",26,0
2020,38171288,123400210,1,14-MAR-20,3,"N",16,5,20,"M",1,2,"R","","",20,0
2020,38171290,123400213,1,29-MAR-20,1,"N",51,5,33,"M",1,1,"R","","",33,0
2020,38171289,123400213,2,29-MAR-20,1,"N",51,5,30,"F",1,1,"R","","",30,0
2020,38171292,123400214,2,07-APR-20,2,"N",23,5,20,"F",0,3,"R","","",20,0
2020,38171291,123400214,1,07-APR-20,2,"N",23,5,28,"M",3,3,"R","","",28,0
2020,38171293,123400217,1,15-APR-20,2,"N",47,5,20,"M",2,2,"R","","",20,0
2020,38171296,123400219,1,18-APR-20,1,"N",49,5,24,"M",1,1,"N","","",24,0
2020,38171297,123400221,1,20-APR-20,1,"N",16,5,51,"M",1,2,"N","","",51,0
2020,38171298,123400224,1,01-APR-20,1,"N",49,5,32,"M",2,2,"N","","",32,0
2020,38171299,123400225,1,16-APR-20,2,"N",51,5,30,"M",2,2,"N","","",30,0
2020,38171300,123400233,1,04-APR-20,1,"N",27,5,24,"F",0,3,"N","","",24,0
2020,38171301,123400234,1,10-APR-20,2,"N",51,5,39,"M",2,3,"R","","",39,0
2020,38171302,123400236,1,04-APR-20,1,"N",51,5,73,"M",2,2,"R","","",73,0
2020,38171303,123400241,1,06-APR-20,2,"N",51,5,58,"M",1,3,"R","","",58,0
2020,40176510,129990358,1,13-OCT-20,1,"N",16,5,30,"F",0,3,"U","","",30,0
2020,40177106,129998755,1,21-OCT-20,2,"N",23,5,22,"M",1,2,"R","","",22,0
2020,38171275,123400192,1,23-APR-20,1,"N",56,5,44,"M",3,2,"R","","",44,0
2020,38171276,123400195,1,07-APR-20,3,"N",27,5,28,"M",1,2,"R","","",28,0
2020,38171280,123400203,1,08-FEB-20,1,"N",46,5,44,"M",0,3,"R","","",44,0
2020,38171281,123400203,3,08-FEB-20,1,"N",16,5,46,"M",0,2,"R","","",46,0
2020,38171282,123400203,2,08-FEB-20,1,"N",16,5,41,"M",1,2,"R","","",41,0
2020,38171284,123400204,2,08-FEB-20,2,"N",35,5,17,"M",1,2,"R","H","",17,0
2020,38171283,123400204,1,08-FEB-20,2,"N",35,5,15,"M",1,2,"R","H","",15,0
2020,38171285,123400206,1,25-FEB-20,2,"N",35,5,17,"F",1,3,"R","R","",17,0
2020,38171286,123400207,1,08-MAR-20,2,"N",16,5,32,"M",0,3,"R","","",32,0
2020,38171287,123400208,1,08-MAR-20,2,"N",16,5,19,"M",0,3,"R","","",19,0
2020,41519884,134401960,1,01-AUG-20,3,"N",23,5,23,"M",1,2,"N","","",23,0
2020,38825660,125565887,1,12-JUN-20,1,"N",16,5,32,"F",1,2,"R","","",32,0
2020,40162700,129982569,1,09-OCT-20,3,"N",51,5,21,"M",1,,"","","",21,0
2020,37629730,122551608,1,07-FEB-20,1,"N",49,5,38,"M",1,1,"N","","",38,0
2020,37629752,122551693,1,20-MAR-20,1,"N",51,5,49,"M",1,2,"R","","",49,0
2020,39532736,127830823,1,16-AUG-20,2,"N",16,5,29,"F",2,,"","","",29,0
2020,39532746,127830857,1,07-JUL-20,2,"N",16,5,37,"F",1,,"","","",37,0
2020,38207107,123487973,1,01-JAN-20,1,"N",44,5,41,"M",2,,"N","","",41,0
2020,39640578,128143182,1,13-AUG-20,2,"N",44,5,36,"M",1,2,"R","","",36,0
2020,39640604,128143256,1,22-JUL-20,1,"N",16,5,26,"M",2,2,"","","",26,0
2020,38469103,124375951,1,03-MAY-20,1,"N",16,5,30,"F",3,2,"U","","",30,0
2020,40176102,129987550,1,20-OCT-20,2,"N",51,5,29,"M",1,2,"R","","",29,0
2020,37032601,121014542,1,17-FEB-20,2,"N",16,5,22,"M",0,3,"R","","",22,0
2020,41519900,134402180,1,10-DEC-20,2,"N",16,5,17,"F",1,2,"R","H","",17,0
2020,41520045,134403321,1,19-JAN-20,2,"N",35,5,21,"M",1,2,"N","","",21,0
2020,39193719,126773166,1,20-JUL-20,3,"M",49,5,57,"M",1,3,"R","","",57,0
2020,40169570,129970157,1,20-OCT-20,2,"N",16,5,50,"M",1,3,"R","","",50,0
2020,38834554,125611382,1,15-JAN-20,2,"N",5,5,14,"M",2,2,"N","R","",14,0
2020,38834658,125611903,1,03-JUL-20,2,"N",27,5,32,"M",2,,"R","","",32,0
2020,38834782,125612300,1,05-JUL-20,3,"C",20,5,20,"M",1,2,"R","","",20,0
2020,37629534,122551163,1,22-MAR-20,1,"N",16,5,27,"M",1,2,"N","","",27,0
2020,37629563,122551251,1,17-JAN-20,1,"N",35,5,32,"M",0,,"","","",32,0
2020,37629593,122551377,1,18-MAR-20,1,"N",23,5,29,"F",1,2,"N","","",29,0
2020,38834616,125611728,1,05-JUL-20,2,"N",16,5,22,"M",1,2,"N","","",22,0
2020,38599141,124833951,1,23-APR-20,2,"N",51,5,48,"F",2,2,"","","",48,0
2020,37629620,122551420,1,13-MAR-20,2,"N",23,5,69,"F",1,,"","","",69,0
2020,37629724,122551600,1,13-JAN-20,2,"N",45,5,32,"M",1,,"N","","",32,0
2020,37629755,122551716,1,31-JAN-20,3,"N",44,5,27,"M",0,3,"R","","",27,0
2020,37629757,122551740,1,18-FEB-20,3,"M",16,5,41,"M",0,3,"R","","",41,0
2020,37629759,122551761,1,17-MAR-20,2,"N",46,5,25,"M",1,2,"R","","",25,0
2020,37629769,122551784,1,20-MAR-20,2,"N",2,5,78,"F",0,,"R","","",78,0
2020,39345417,127222496,1,02-JUN-20,2,"N",23,5,22,"M",2,3,"","","",22,0
2020,39345416,127222496,2,02-JUN-20,2,"N",23,5,19,"M",2,3,"","","",19,0
2020,39345422,127222500,1,02-JUL-20,2,"N",51,5,28,"M",2,2,"","","",28,0
2020,39345424,127222507,1,06-JUN-20,1,"C",51,5,44,"M",2,3,"","","",44,0
2020,39345524,127222681,1,02-JUL-20,2,"N",47,5,19,"M",1,2,"","","",19,0
2020,40720312,131669856,1,15-NOV-20,1,"N",39,5,67,"M",0,3,"N","","",67,0
2020,40720313,131669857,1,21-NOV-20,2,"N",39,5,42,"M",0,3,"R","","",42,0
2020,40720320,131669891,1,29-NOV-20,1,"N",35,5,37,"M",0,,"","","",37,0
2020,40720334,131669927,1,25-SEP-20,2,"N",51,5,36,"F",1,2,"N","","",36,0
2020,40720336,131669929,1,29-NOV-20,3,"N",51,5,36,"M",1,3,"R","","",36,0
2020,40720338,131669937,1,16-OCT-20,2,"N",16,5,34,"M",2,2,"N","","",34,0
2020,40720339,131669945,1,02-DEC-20,2,"N",16,5,32,"M",1,,"N","","",32,0
2020,40720346,131669977,1,04-AUG-20,1,"N",39,5,24,"M",0,3,"R","","",24,0
2020,40720354,131669999,1,15-MAY-20,1,"N",16,5,43,"M",2,2,"U","","",43,0
2020,38469240,124381134,1,23-JAN-20,1,"N",5,5,28,"M",1,3,"U","","",28,0
2020,40169849,129970822,1,01-SEP-20,3,"C",51,5,21,"M",1,3,"R","","",21,0
2020,37629564,122551252,1,21-MAR-20,1,"N",35,5,27,"F",0,,"","","",27,0
2020,37629565,122551252,2,21-MAR-20,1,"N",35,5,28,"M",0,,"","","",28,0
2020,37629575,122551312,1,21-MAR-20,2,"N",23,5,27,"F",2,3,"U","","",27,0
2020,36669535,120046236,1,31-JAN-20,3,"N",16,5,32,"M",2,2,"R","","",32,0
2020,36669591,120046472,1,01-FEB-20,1,"N",16,5,35,"F",1,3,"U","","",35,0
2020,36669612,120046511,1,02-FEB-20,3,"N",16,5,29,"M",1,2,"N","","",29,0
2020,36669656,120046575,1,01-FEB-20,3,"N",16,5,41,"M",1,2,"R","","",41,0
2020,36669690,120046661,1,01-FEB-20,2,"N",16,5,22,"M",1,,"U","","",22,0
2020,36669521,120046164,1,02-FEB-20,1,"N",16,5,34,"M",1,2,"N","","",34,0
2020,36669613,120046519,2,01-FEB-20,3,"N",16,5,32,"F",2,2,"N","","",32,0
2020,36669522,120046166,1,02-FEB-20,1,"N",44,5,58,"M",1,2,"R","","",58,0
2020,36669805,120046855,1,14-JAN-20,2,"N",35,5,45,"M",0,,"R","","",45,0
2020,40166068,129969044,1,13-OCT-20,1,"N",28,5,21,"F",2,3,"","","",21,0
2020,40169553,129970128,1,17-OCT-20,1,"N",16,5,44,"M",2,2,"N","","",44,0
2020,40169969,129971055,1,15-OCT-20,1,"N",44,5,50,"M",1,2,"R","","",50,0
2020,40169976,129971067,2,17-SEP-20,2,"N",23,5,35,"F",1,2,"N","","",35,0
2020,40169975,129971067,1,17-SEP-20,2,"N",23,5,40,"M",1,2,"N","","",40,0
2020,40169977,129971070,1,17-OCT-20,2,"N",5,5,36,"M",1,1,"U","","",36,0
2020,40170023,129976168,1,28-SEP-20,1,"N",32,5,23,"M",2,2,"","","",23,0
2020,41837850,135451332,1,15-DEC-20,1,"N",28,5,14,"M",0,,"","R","",14,0
2020,41837853,135451339,1,04-DEC-20,1,"N",28,5,40,"F",0,,"","","",40,0
2020,41818992,135395723,1,26-DEC-20,1,"N",16,5,42,"M",2,2,"R","","",42,0
2020,41825323,135405357,1,09-SEP-20,2,"N",56,5,39,"M",1,1,"","","",39,0
2020,41837493,135444966,1,03-APR-20,1,"N",44,5,36,"M",2,,"R","","",36,0
2020,41766891,135210732,1,02-NOV-20,2,"N",51,5,22,"M",1,2,"","","",22,0
2020,41766892,135210733,1,06-NOV-20,2,"N",23,5,31,"F",1,,"","","",31,0
2020,41766893,135210734,1,13-NOV-20,1,"N",16,5,43,"M",1,2,"R","","",43,0
2020,41766894,135210736,1,27-NOV-20,2,"N",44,5,22,"M",1,2,"R","","",22,0
2020,41766895,135210737,1,02-DEC-20,1,"N",44,5,49,"F",2,2,"","","",49,0
2020,41766896,135210738,1,13-DEC-20,2,"N",23,5,18,"F",2,2,"","","",18,0
2020,41928786,135682835,1,05-DEC-20,1,"N",27,5,29,"M",4,2,"","","",29,0
2020,41930578,135694507,1,10-MAR-21,2,"N",63,5,32,"M",2,3,"U","","",32,0
2020,41930604,135694733,1,05-MAR-21,2,"N",16,5,40,"M",1,2,"","","",40,0
2020,41930644,135694944,1,23-DEC-20,1,"N",23,5,23,"M",2,2,"N","","",23,0
2020,41930829,135695647,1,08-MAR-21,2,"N",56,5,49,"M",0,3,"N","","",49,0
2020,41930845,135695714,1,12-DEC-20,2,"N",51,5,33,"M",2,2,"N","","",33,0
2020,41925122,135661549,1,27-JAN-20,1,"N",44,5,38,"M",2,2,"R","","",38,0
2020,41951386,135775241,1,03-SEP-20,3,"N",16,5,52,"M",1,2,"","","",52,0
2020,41951390,135775247,2,05-OCT-20,3,"N",16,5,22,"M",2,2,"N","","",22,0
2020,41951389,135775247,1,05-OCT-20,3,"N",16,5,20,"F",2,2,"N","","",20,0
2020,41951516,135775643,1,26-SEP-20,1,"N",51,5,51,"M",1,2,"R","","",51,0
2020,41951568,135775718,1,13-JAN-21,2,"N",40,5,17,"M",2,2,"U","R","",17,0
2020,41951569,135775722,1,07-DEC-20,1,"N",16,5,21,"M",2,2,"R","","",21,0
2020,41717957,134996778,1,23-FEB-21,2,"N",11,5,25,"M",2,2,"N","","",25,0
2020,41718007,134996964,1,28-AUG-20,1,"N",32,5,19,"M",2,2,"R","","",19,0
2020,41827342,135417507,1,23-SEP-20,2,"N",16,5,22,"M",2,2,"","","",22,0
2020,41827346,135417530,1,06-AUG-20,2,"N",23,5,22,"M",2,2,"","","",22,0
2020,41827348,135417539,1,19-JUN-20,2,"N",16,5,21,"M",1,2,"","","",21,0
2020,41828296,135420271,1,20-AUG-20,2,"N",28,5,25,"M",0,3,"N","","",25,0
2020,41828347,135420541,1,20-NOV-20,1,"M",56,5,28,"M",0,3,"U","","",28,0
2020,41837450,135444842,1,02-MAR-21,2,"N",23,5,43,"F",2,2,"R","","",43,0
2020,41837451,135444847,1,02-MAR-21,2,"N",23,5,43,"F",2,3,"R","","",43,0
2020,41816650,135381789,1,15-OCT-20,1,"N",51,5,29,"M",2,2,"","","",29,0
2020,41826774,135415063,1,19-JAN-21,2,"N",51,5,21,"M",2,2,"U","","",21,0
2020,41959825,135801242,1,18-DEC-20,2,"N",40,5,17,"M",2,2,"R","R","",17,0
2020,41907610,135630915,1,20-OCT-20,2,"N",49,5,44,"M",1,2,"N","","",44,0
2020,41907691,135636242,1,28-DEC-20,2,"N",5,5,47,"M",2,2,"","","",47,0
2020,41907692,135636249,1,14-NOV-20,1,"N",49,5,25,"M",1,2,"","","",25,0
2020,41907695,135636261,1,16-NOV-20,2,"N",21,5,49,"M",2,3,"","","",49,0
2020,41907699,135636267,1,17-NOV-20,2,"N",23,5,24,"M",1,3,"","","",24,0
2020,41907704,135636291,2,18-NOV-20,1,"N",16,5,38,"M",0,3,"","","",38,0
2020,41907703,135636291,1,18-NOV-20,1,"N",16,5,27,"M",1,3,"","","",27,0
2020,41907707,135636295,1,18-DEC-20,2,"N",27,5,21,"M",2,2,"","","",21,0
2020,41907710,135636308,1,02-FEB-21,2,"N",23,5,36,"F",0,3,"","","",36,0
2020,41907711,135636309,1,13-DEC-20,1,"N",44,5,48,"M",4,2,"","","",48,0
2020,41907718,135636323,2,18-DEC-20,1,"N",28,5,31,"F",1,3,"","","",31,0
2020,41907732,135636360,1,03-MAR-21,2,"N",5,5,28,"M",2,,"R","","",28,0
2020,41907735,135636377,1,29-DEC-20,1,"N",21,5,30,"F",2,2,"","","",30,0
2020,41636685,134744857,1,14-DEC-20,3,"N",45,5,34,"M",2,3,"N","","",34,0
2020,41636686,134744857,2,14-DEC-20,3,"N",45,5,35,"M",2,3,"N","","",35,0
2020,41678157,134876387,1,24-FEB-21,2,"N",2,5,68,"M",0,2,"","","",68,0
2020,41606389,134657700,1,05-JUN-20,2,"N",51,5,54,"M",1,2,"N","","",54,0
2020,41676844,134856030,1,01-AUG-20,1,"N",27,5,19,"M",2,3,"R","","",19,0
2020,41819069,135395946,2,05-SEP-20,2,"N",44,5,23,"M",1,2,"R","","",23,0
2020,41819068,135395946,1,05-SEP-20,2,"N",44,5,57,"M",1,2,"R","","",57,0
2020,41847248,135478511,1,28-JAN-21,2,"N",13,5,34,"M",2,2,"N","","",34,0
2020,41847377,135479505,3,25-JUN-20,1,"N",27,5,24,"M",2,,"U","","",24,0
2020,41847376,135479505,2,27-MAY-20,1,"N",27,5,25,"M",2,,"U","","",25,0
2020,41847375,135479505,1,18-MAY-20,1,"N",27,5,22,"M",2,2,"U","","",22,0
2020,42020708,136032948,1,05-NOV-20,1,"N",28,5,24,"M",0,,"","","",24,0
2020,41837507,135445012,1,08-JUL-20,2,"N",45,5,23,"M",1,3,"U","","",23,0
2020,41837562,135445101,1,03-DEC-20,2,"N",2,5,28,"F",1,2,"N","","",28,0
2020,41898669,135602384,1,01-FEB-21,2,"N",5,5,34,"M",1,3,"","","",34,0
2020,41904783,135606001,2,16-JUL-20,2,"N",23,5,23,"M",2,3,"","","",23,0
2020,41904782,135606001,1,16-JUL-20,2,"N",23,5,25,"F",1,3,"","","",25,0
2020,41904786,135606004,1,19-JUL-20,2,"M",23,5,15,"M",2,2,"","R","",15,0
2020,41930671,135695069,1,29-MAY-20,2,"N",23,5,50,"M",4,2,"","","",50,0
2020,41799079,135334739,2,08-JUN-20,2,"N",16,5,31,"M",1,3,"N","","",31,0
2020,41799095,135334781,1,09-NOV-20,1,"N",16,5,35,"M",2,2,"","","",35,0
2020,41799133,135334890,1,03-DEC-20,3,"N",45,5,37,"M",2,2,"N","","",37,0
2020,41799135,135334895,1,06-NOV-20,2,"N",39,5,30,"M",2,,"N","","",30,0
2020,41799136,135334895,3,06-NOV-20,2,"N",39,5,25,"M",0,,"R","","",25,0
2020,41799137,135334895,4,06-NOV-20,2,"N",39,5,20,"M",2,,"U","","",20,0
2020,41799163,135334959,1,24-DEC-20,3,"N",47,5,52,"M",2,2,"R","","",52,0
2020,41907759,135636441,1,14-MAY-20,1,"N",36,5,19,"M",1,3,"","","",19,0
2020,41907760,135636442,2,12-MAY-20,1,"N",36,5,16,"M",3,3,"","R","",16,0
2020,41907766,135636458,1,20-AUG-20,1,"N",16,5,49,"M",1,3,"","","",49,0
2020,41907769,135636461,1,08-SEP-20,1,"N",49,5,51,"M",2,3,"","","",51,0
2020,41904943,135616484,1,02-MAR-21,2,"N",23,5,43,"F",2,2,"R","","",43,0
2020,42020579,136032641,1,11-FEB-21,2,"N",23,5,22,"M",1,2,"","","",22,0
2020,42020581,136032644,1,04-JUN-20,1,"N",44,5,18,"M",1,3,"","","",18,0
2020,42020582,136032648,1,11-JAN-21,2,"N",36,5,42,"M",2,3,"","","",42,0
2020,41904734,135605903,1,20-FEB-20,1,"N",16,5,19,"M",2,3,"","","",19,0
2020,41828315,135420395,1,30-OCT-20,3,"N",2,5,31,"M",2,2,"","","",31,0
2020,41942326,135743169,1,31-OCT-20,1,"N",16,5,25,"M",1,1,"N","","",25,0
2020,41824669,135403344,1,28-JUL-20,2,"N",23,5,20,"M",2,2,"U","","",20,0
2020,41904730,135605878,2,14-APR-20,1,"N",40,5,16,"M",2,3,"","R","",16,0
2020,41904729,135605878,1,14-APR-20,1,"N",40,5,15,"M",2,2,"","R","",15,0
2020,41827957,135419076,2,29-JUL-20,2,"N",23,5,59,"M",1,2,"N","","",59,0
2020,41827956,135419076,1,29-JUL-20,2,"N",23,5,52,"M",2,2,"","","",52,0
2020,41828049,135419453,1,22-FEB-21,2,"N",21,5,47,"F",1,3,"U","","",47,0
2020,41847317,135479102,1,08-MAY-20,2,"N",27,5,34,"M",2,3,"U","","",34,0
2020,41837980,135451912,1,15-DEC-20,1,"N",28,5,16,"M",2,2,"R","R","",16,0
2020,41835822,135438764,1,28-JAN-21,2,"N",2,5,26,"F",1,3,"R","","",26,0
2020,41835835,135438792,1,15-JUL-20,2,"N",36,5,17,"M",1,1,"N","R","",17,0
2020,41835837,135438802,1,08-SEP-20,2,"N",44,5,25,"M",0,3,"N","","",25,0
2020,41835839,135438805,1,17-SEP-20,2,"N",23,5,35,"M",1,2,"N","","",35,0
2020,41835877,135438947,1,27-OCT-20,3,"N",16,5,24,"M",1,1,"","","",24,0
2020,41835878,135438947,2,27-OCT-20,3,"N",23,5,24,"F",1,1,"","","",24,0
2020,41837755,135445965,1,02-MAR-21,2,"N",16,5,35,"M",1,3,"","","",35,0
2020,41766887,135210725,1,20-SEP-20,2,"N",51,5,27,"M",2,2,"","","",27,0
2020,41766889,135210729,1,15-OCT-20,1,"N",49,5,19,"M",1,,"","","",19,0
2020,41584695,134581619,1,05-MAY-20,3,"N",16,5,21,"M",2,2,"R","","",21,0
2020,41584696,134581619,2,05-MAY-20,3,"N",16,5,24,"M",0,3,"N","","",24,0
2020,41717959,134996780,1,01-FEB-21,2,"N",2,5,40,"M",1,3,"N","","",40,0
2020,41717981,134996819,1,21-JAN-20,1,"N",44,5,52,"F",1,2,"R","","",52,0
2020,39652169,128202108,1,02-SEP-20,2,"N",23,5,15,"M",1,3,"U","R","",15,0
2020,39652181,128202160,1,03-SEP-20,2,"N",16,5,20,"M",1,3,"U","","",20,0
2020,39652188,128202236,1,08-SEP-20,2,"N",23,5,23,"F",1,3,"U","","",23,0
2020,38672978,125106088,1,01-JUN-20,1,"N",27,5,31,"M",1,,"","","",31,0
2020,38672981,125106097,1,13-JUN-20,2,"N",23,5,60,"M",1,2,"R","","",60,0
2020,39652971,128206552,1,06-SEP-20,1,"N",16,5,25,"M",2,2,"N","","",25,0
2020,39652976,128206575,1,06-SEP-20,2,"N",23,5,59,"M",2,2,"N","","",59,0
2020,38692204,125170982,1,30-APR-20,2,"N",23,5,22,"M",1,2,"","","",22,0
2020,38692221,125171040,1,17-JUN-20,2,"N",5,5,18,"M",1,1,"R","","",18,0
2020,38692234,125171088,1,10-JUN-20,2,"N",23,5,35,"M",1,2,"N","","",35,0
2020,38692245,125176118,2,23-MAY-20,1,"N",16,5,48,"M",1,3,"U","","",48,0
2020,38692244,125176118,1,23-MAY-20,1,"N",16,5,39,"M",1,3,"U","","",39,0
2020,38692282,125176288,1,02-JUN-20,1,"N",51,5,23,"F",1,2,"R","","",23,0
2020,38692283,125176302,1,06-JUN-20,1,"N",51,5,22,"M",2,2,"N","","",22,0
2020,38692284,125176311,1,15-JUN-20,2,"N",51,5,35,"M",1,2,"N","","",35,0
2020,38692286,125176315,1,11-JUN-20,1,"N",27,5,21,"M",2,3,"R","","",21,0
2020,38749603,125370073,1,19-JAN-20,1,"N",21,5,14,"M",2,,"R","R","",14,0
2020,38749609,125370096,1,08-JUN-20,3,"N",44,5,24,"F",0,3,"R","","",24,0
2020,38749613,125370116,1,28-JUN-20,1,"N",51,5,15,"F",1,3,"R","R","",15,0
2020,38749631,125370202,1,29-JUN-20,3,"N",51,5,41,"M",1,3,"R","","",41,0
2020,38749637,125370229,1,15-JUN-20,1,"N",16,5,32,"M",0,,"U","","",32,0
2020,38749638,125370234,1,27-JUN-20,1,"N",51,5,27,"M",0,,"U","","",27,0
2020,41179183,133345230,1,22-APR-20,3,"N",16,5,62,"M",1,2,"N","","",62,0
2020,38742851,125365187,1,15-JUN-20,2,"N",23,5,32,"M",2,2,"N","","",32,0
2020,38749600,125370058,1,29-JUN-20,1,"N",44,5,46,"M",0,2,"R","","",46,0
2020,38749664,125370318,1,12-JUN-20,3,"N",39,5,29,"M",2,3,"U","","",29,0
2020,38749679,125370371,1,06-JAN-20,2,"N",45,5,38,"F",3,3,"U","","",38,0
2020,38744455,125369638,1,03-MAR-20,1,"N",16,5,46,"F",1,,"","","",46,0
2020,38744456,125369638,2,03-MAR-20,1,"N",16,5,63,"M",1,2,"","","",63,0
2020,38744460,125369643,1,02-MAR-20,2,"N",44,5,22,"M",1,1,"","","",22,0
2020,41222465,133484152,1,22-JUN-20,3,"N",21,5,36,"M",1,2,"R","","",36,0
2020,41222485,133484204,1,01-SEP-20,1,"N",40,5,15,"M",2,2,"R","R","",15,0
2020,41222486,133484207,1,06-DEC-20,1,"N",51,5,26,"F",2,,"R","","",26,0
2020,41222512,133484269,1,04-DEC-20,3,"N",23,5,42,"M",2,2,"N","","",42,0
2020,41222522,133484305,1,22-JAN-21,2,"N",35,5,24,"M",2,,"","","",24,0
2020,38749804,125370823,1,27-JUN-20,2,"N",45,5,46,"M",1,,"","","",46,0
2020,38750714,125378369,1,24-JUN-20,2,"N",16,5,44,"F",1,,"","","",44,0
2020,39651559,128199441,1,01-AUG-20,2,"N",51,5,23,"M",1,3,"","","",23,0
2020,39651588,128199631,1,04-AUG-20,1,"N",51,5,22,"M",1,3,"","","",22,0
2020,38719537,125221188,1,16-JUN-20,2,"N",23,5,25,"F",1,3,"R","","",25,0
2020,39648615,128183382,1,29-AUG-20,2,"N",35,5,38,"M",1,2,"N","","",38,0
2020,39648631,128183485,1,13-JAN-20,1,"N",16,5,28,"M",1,2,"R","","",28,0
2020,39648658,128183676,1,29-JUN-20,1,"N",51,5,29,"M",1,3,"R","","",29,0
2020,39648715,128184010,1,04-SEP-20,2,"N",16,5,38,"M",1,2,"R","","",38,0
2020,39648721,128184024,2,05-SEP-20,1,"N",16,5,31,"M",3,2,"N","","",31,0
2020,39648720,128184024,1,05-SEP-20,1,"N",16,5,32,"F",3,2,"N","","",32,0
2020,39648787,128184443,1,07-SEP-20,1,"N",51,5,13,"M",2,3,"","R","",13,0
2020,39649014,128185592,1,28-AUG-20,2,"N",23,5,19,"F",1,2,"N","","",19,0
